P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m]
19.661784556565156,0.999,0.9270790460962661,8.944593160360133,9.003383084183243
21.46497821934474,0.9980010010010011,0.8649851113379908,8.849527346093977,8.965875088068138
23.27342866701833,0.9970020020020021,0.8106694743295201,8.756118139169017,8.929122654893858
25.092900844664165,0.996003003003003,0.7624958287009014,8.664072000620225,8.893100887670705
26.926343408574866,0.995004004004004,0.7194334304474977,8.573023565961693,8.85763886195615
28.775196082659793,0.9940050050050051,0.6807514207938185,8.482671061978412,8.822555602338262
30.640001880490395,0.9930060060060061,0.6458812934259122,8.392809355865428,8.787706657529093
32.52094175517761,0.9920070070070071,0.6143542610113175,8.30330825963843,8.752986632414055
34.417984230318744,0.991008008008008,0.5857708148016738,8.21409880568789,8.718326971369528
36.330966441797294,0.990009009009009,0.5597851197920978,8.125157082780424,8.683688658090643
38.25974376944197,0.9890100100100101,0.5360963062366159,8.036483761612438,8.649051708314946
40.20417250587456,0.9880110110110111,0.5144421520638742,7.94809585998509,8.614409677507494
42.16413819364459,0.987012012012012,0.49459406644124315,7.860018940734977,8.579764663083074
44.13956003659112,0.986013013013013,0.47635279655433793,7.772282278000684,8.545123857127157
46.13044911578126,0.9850140140140141,0.45954483230799276,7.684912538448528,8.510495885552013
48.13671444590878,0.9840150150150151,0.444018283518774,7.597943171983657,8.475893811247133
50.15842400592654,0.9830160160160161,0.4296408149430179,7.511398631990685,8.441328242621728
52.19563822413911,0.982017017017017,0.41629653444081166,7.425302650077251,8.40681018062303
54.248445752571726,0.981018018018018,0.40388377464919806,7.339676450289831,8.372350107343928
56.31696089876967,0.9800190190190191,0.3923131591689172,7.254538643240091,8.33795773299449
58.40132135770347,0.9790200200200201,0.3815059218651534,7.169905371314711,8.303641927064486
60.501686263979906,0.9780210210210211,0.3713924681780522,7.085790500915675,8.269410709988144
62.618234553249586,0.977022022022022,0.3619111453287199,7.002205831676743,8.235271280438258
75.66959898756078,0.9710280280280281,0.3156106769102299,6.512282418381496,8.032675042561154
77.90587777966263,0.9700290290290291,0.30930842473400405,6.432606500489005,7.999321903696722
80.16036785927318,0.9690300300300301,0.303331782182143,6.353502960089398,7.9660950713648075
