Branch,Pressure [bar],x_CO2 [-],x_CH4 [-],y_CO2 [-],y_CH4 [-],rho_L [kg/m3],rho_V [kg/m3],rho_L_mol_cm3 [mol/cm3],rho_V_mol_cm3 [mol/cm3],M_liq [kg/mol],M_vap [kg/mol]
Dew,5.997834939947707,0.9999982972109528,1.7027890471703953e-06,0.999,0.0010000000000000009,1166.1082424263907,15.818026735134337,0.026496782220034723,0.0003597662919161971,0.044009428493723815,0.04396750638
Dew,6.004502846046639,0.9999965923358148,3.4076641851195053e-06,0.9980010010010011,0.001998998998998913,1166.1063034903405,15.818879981847205,0.02649678126731373,0.00036012931550751247,0.04400935689984512,0.043925554795655665
Dew,6.011185013988878,0.9999948836663627,5.116333637335502e-06,0.9970020020020021,0.0029979979979979365,1166.1043601156814,15.819735966085036,0.02649678030966586,0.0003604930955625674,0.04400928514662945,0.04388360321131131
Dew,6.017881471830804,0.9999931711969248,6.828803075212043e-06,0.996003003003003,0.00399699699699696,1166.1024122973413,15.820594660174685,0.026496779347119234,0.0003608576336217098,0.04400921323383861,0.043841651626966974
Dew,6.024592247816871,0.9999914549217845,8.545078215546074e-06,0.995004004004004,0.004995995995995983,1166.1004600301924,15.821456036676679,0.026496778379701824,0.0003612229312365247,0.04400914116123256,0.043799700042622625
Dew,6.031317370380716,0.9999897348351793,1.0265164820767758e-05,0.9940050050050051,0.0059949949949948955,1166.0985033090649,15.822320068386086,0.026496777407441833,0.00036158898996990665,0.04400906892856928,0.04375774845827828
Dew,6.038056868145754,0.9999880109313007,1.1989068699175099e-05,0.9930060060060061,0.006993993993993919,1166.0965421287335,15.82318672833181,0.026496776430367335,0.0003619558113960991,0.044008996535604895,0.04371579687393394
Dew,6.04481076992612,0.9999862832042948,1.371679570516848e-05,0.9920070070070071,0.007992992992992942,1166.094576483926,15.824055989776928,0.02649677544850652,0.0003623233971007554,0.044008923982093544,0.0436738452895896
Dew,6.051579104727516,0.9999845516482606,1.544835173949142e-05,0.991008008008008,0.008991991991991966,1166.0926063693198,15.82492782621858,0.026496774461887602,0.0003626917486809923,0.04400885126778743,0.04363189370524525
Dew,6.0583619017482455,0.9999828162572505,1.718374274947173e-05,0.990009009009009,0.009990990990990989,1166.0906317795416,15.825802211388565,0.02649677347053882,0.00036306086774545786,0.044008778392436804,0.0435899421209009
Dew,6.065159190380015,0.9999810770252707,1.8922974729267375e-05,0.9890100100100101,0.010989989989989901,1166.088652709167,15.826679119253056,0.026496772474488436,0.0003634307559143808,0.044008705355789955,0.043547990536556565
Dew,6.071971000208547,0.9999793339462799,2.066605372011363e-05,0.9880110110110111,0.011988988988988925,1166.0866691527203,15.827558524011847,0.026496771473764735,0.0003638014148196095,0.04400863215759318,0.043506038952212216
Dew,6.078797361014978,0.9999775870141894,2.2412985810573718e-05,0.987012012012012,0.012987987987987948,1166.0846811046747,15.828440400099781,0.026496770468396037,0.0003641728461047,0.04400855879759081,0.043464087367867874
Dew,6.085638302776638,0.9999758362228631,2.4163777136792732e-05,0.986013013013013,0.013986986986986971,1166.0826885594522,15.8293247221864,0.02649676945841071,0.00036454505142496506,0.04400848527552515,0.04342213578352353
Dew,6.092493855667768,0.9999740815661172,2.5918433882752224e-05,0.9850140140140141,0.014985985985985883,1166.0806915114226,15.830211465175351,0.026496768443837127,0.00036491803244751743,0.04400841159113653,0.04338018419917918
Dew,6.099364050060492,0.9999723230377195,2.7676962280532063e-05,0.9840150150150151,0.015984984984984907,1166.0786899549032,15.831100604204527,0.026496767424703704,0.0003652917908513298,0.044008337744163246,0.04333823261483484
Dew,6.106248916526329,0.9999705606313894,2.9439368610569945e-05,0.9830160160160161,0.01698398398398393,1166.0766838841582,15.831992114647699,0.026496766401038874,0.0003656663283273302,0.04400826373434153,0.0432962810304905
Dew,6.113148485836359,0.9999687943407981,3.120565920192502e-05,0.982017017017017,0.017982982982982954,1166.0746732933999,15.832885972112264,0.026496765372871097,0.00036604164657840817,0.044008189561405626,0.04325432944614615
Dew,6.120062788962749,0.9999670241595674,3.297584043254777e-05,0.981018018018018,0.018981981981981977,1166.0726581767885,15.833782152440875,0.026496764340228907,0.00036641774731950984,0.0440081152250877,0.04321237786180181
Dew,6.126991857079654,0.9999652500812705,3.474991872954849e-05,0.9800190190190191,0.01998098098098089,1166.0706385284273,15.83468063171122,0.026496763303140776,0.00036679463227769194,0.044008040725117846,0.043170426277457465
Dew,6.133935721564061,0.9999634720994305,3.652790056946908e-05,0.9790200200200201,0.020979979979979912,1166.0686143423688,15.835581386235665,0.026496762261635283,0.00036717230319217235,0.04400796606122409,0.04312847469311312
Dew,6.1408944139969135,0.9999616902075215,3.8309792478559895e-05,0.9780210210210211,0.021978978978978936,1166.066585612609,15.836484392561573,0.02649676121574097,0.00036755076181439674,0.044007891233132375,0.04308652310876877
Dew,6.147867966164399,0.9999599043989669,4.009560103305635e-05,0.977022022022022,0.02297797797797796,1166.0645523330911,15.837389627472147,0.02649676016548645,0.00036793000990811744,0.044007816240566544,0.043044571524424424
Dew,6.15485641005818,0.9999581146671405,4.188533285945893e-05,0.976023023023023,0.023976976976976982,1166.0625144977041,15.838297067984204,0.026496759110900363,0.0003683100492494018,0.04400774108324832,0.04300261994008008
Dew,6.161859777877735,0.9999563210053651,4.367899463481881e-05,0.9750240240240241,0.024975975975975895,1166.0604721002794,15.839206691351906,0.026496758052011325,0.0003686908816267797,0.044007665760897326,0.04296066835573574
Dew,6.168878102029993,0.999954523406913,4.547659308702147e-05,0.9740250250250251,0.025974974974974918,1166.0584251345936,15.840118475062757,0.026496756988848007,0.00036907250884121045,0.04400759027323102,0.0429187167713914
Dew,6.175911415131639,0.9999527218650048,4.727813499507439e-05,0.9730260260260261,0.02697397397397394,1166.056373594371,15.841032396841221,0.026496755921439175,0.00036945493270622835,0.04400751461996471,0.04287676518704705
Dew,6.182959750009255,0.9999509163728105,4.9083627189401615e-05,0.972027027027027,0.027972972972972965,1166.0543174732727,15.841948434646076,0.026496754849813443,0.00036983815504794247,0.04400743880081159,0.0428348136027027
Dew,6.190023139701143,0.9999491069234479,5.089307655213433e-05,0.9710280280280281,0.028971971971971877,1166.0522567649089,15.842866566672587,0.026496753773999588,0.0003702221777051489,0.04400736281548264,0.042792862018358364
Dew,6.1971016174578075,0.9999472935099826,5.2706490017403546e-05,0.9700290290290291,0.0299709709709709,1166.050191462833,15.843786771350809,0.026496752694026425,0.00037060700252935374,0.044007286663686675,0.04275091043401402
Dew,6.204195216743738,0.9999454761254284,5.4523874571648005e-05,0.9690300300300301,0.030969969969969924,1166.0481215605384,15.844709027347527,0.026496751609922698,0.0003709926313848803,0.04400721034513031,0.04270895884966968
Dew,6.2113039712378635,0.999943654762746,5.634523725390627e-05,0.968031031031031,0.03196896896896895,1166.0460470514606,15.84563331356446,0.026496750521717197,0.00037137906614889086,0.04400713385951795,0.042667007265325324
Dew,6.218427914835179,0.9999418294148439,5.817058515612506e-05,0.967032032032032,0.03296796796796797,1166.043967928981,15.846559609139703,0.026496749429438787,0.0003717663087114825,0.04400705720655178,0.042625055680980975
Dew,6.225567081647601,0.9999400000745766,5.9999925423462057e-05,0.9660330330330331,0.03396696696696688,1166.0418841864182,15.84748789344697,0.026496748333116292,0.00037215436097573403,0.04400698038593174,0.04258310409663664
Dew,6.232721506005397,0.9999381667347454,6.183326525460034e-05,0.9650340340340341,0.034965965965965906,1166.0397958170367,15.848418146096444,0.026496747232778624,0.0003725432248577899,0.044006903397355544,0.0425411525122923
Dew,6.239891222458085,0.999936329388098,6.367061190205082e-05,0.9640350350350351,0.03596496496496493,1166.0377028140376,15.849350346934086,0.026496746128454637,0.00037293290228690803,0.04400682624051862,0.042499200927947955
Dew,6.2470762657756795,0.9999344880273275,6.551197267247383e-05,0.963036036036036,0.03696396396396395,1166.0356051705648,15.850284476041901,0.026496745020173244,0.000373323395205531,0.04400674891511414,0.042457249343603606
Dew,6.254276670950069,0.999932642645073,6.735735492698931e-05,0.9620370370370371,0.037962962962962865,1166.0335028797035,15.85122051373853,0.0264967439079634,0.0003737147055693653,0.04400667142083299,0.04241529775925926
Dew,6.261492473196084,0.9999307932339184,6.92067660814989e-05,0.9610380380380381,0.03896196196196189,1166.0313959344753,15.852158440578945,0.026496742791854006,0.00037410683534743936,0.044006593757363745,0.04237334617491492
Dew,6.268723707952555,0.999928939786393,7.106021360700227e-05,0.9600390390390391,0.03996096096096091,1166.0292843278462,15.8530982373541,0.026496741671874092,0.00037449978652216243,0.04400651592439267,0.04233139459057057
Dew,6.275970410883897,0.9999270822949701,7.291770502992593e-05,0.9590400400400401,0.040959959959959935,1166.0271680527171,15.85403988509203,0.026496740548052615,0.00037489356108941555,0.044006437921603705,0.04228944300622623
Dew,6.283232617880957,0.9999252207520675,7.477924793244385e-05,0.958041041041041,0.04195895895895896,1166.0250471019303,15.854983365056821,0.026496739420418598,0.00037528816105859505,0.04400635974867844,0.04224749142188188
Dew,6.290510365062538,0.9999233551500472,7.66448499528079e-05,0.9570420420420421,0.04295795795795787,1166.0229214682631,15.855928658749496,0.02649673828900101,0.0003756835884527001,0.04400628140529613,0.042205539837537547
Dew,6.297803688776541,0.9999214854812144,7.851451878567539e-05,0.9560430430430431,0.043956956956956894,1166.0207911444372,15.856875747907731,0.026496737153828984,0.00037607984530839433,0.04400620289113364,0.0421635882531932
Dew,6.3051126256011045,0.9999196117378176,8.038826218244661e-05,0.9550440440440441,0.04495595595595592,1166.0186561231042,15.857824614505635,0.026496736014931504,0.0003764769336760679,0.04400612420586546,0.04212163666884885
