Branch,Pressure [bar],x_CO2 [-],x_CH4 [-],y_CO2 [-],y_CH4 [-],rho_L [kg/m3],rho_V [kg/m3],rho_L_mol_cm3 [mol/cm3],rho_V_mol_cm3 [mol/cm3],M_liq [kg/mol],M_vap [kg/mol]
Dew,17.87186184672699,0.9999222364026373,7.776359736262687e-05,0.999,0.0010000000000000009,1045.9577774577335,46.681853816219785,0.02376781077067028,0.0010613966970791048,0.044007325182362014,0.04398153296
Dew,17.89318925905966,0.9998443417168935,0.00015565828310656454,0.9980010010010011,0.001998998998998913,1045.8606945397607,46.71126669827853,0.02376678122910897,0.0010627405528788895,0.04400514669857003,0.04395359391503503
Dew,17.914568004878298,0.9997662374603116,0.00023376253968842122,0.9970020020020021,0.0029979979979979365,1045.7633511234908,46.74075447184138,0.023765748831124072,0.001064087823166171,0.04400296235370204,0.043925654870070066
Dew,17.93599825165836,0.9996879228836091,0.000312077116390939,0.996003003003003,0.00399699699699696,1045.6657462844796,46.77031740459766,0.02376471356618577,0.001065438520558505,0.04400077212680281,0.043897715825105106
Dew,17.957480167678458,0.9996093972335847,0.0003906027664153286,0.995004004004004,0.004995995995995983,1045.5678790934671,46.799955765808406,0.02376367542370761,0.001066792657741417,0.04399857599680755,0.04386977678014014
Dew,17.97901392202421,0.9995306597530913,0.00046934024690879013,0.9940050050050051,0.0059949949949948955,1045.4697486163438,46.82966982631281,0.02376263439304609,0.001068150247468765,0.0439963739425411,0.043841837735175186
Dew,18.000599684594196,0.9994517096810076,0.0005482903189923383,0.9930060060060061,0.006993993993993919,1045.3713539141197,46.85945985854151,0.023761590463500362,0.0010695113025632615,0.04399416594271713,0.04381389869021022
Dew,18.022237626105234,0.9993725462522113,0.0006274537477887398,0.9920070070070071,0.007992992992992942,1045.2726940428922,46.8893261365279,0.023760543624311823,0.0010708758359169513,0.043991951975937436,0.04378595964524525
Dew,18.043927918097506,0.9992931686975491,0.0007068313024508016,0.991008008008008,0.008991991991991966,1045.1737680538004,46.91926893591869,0.023759493864663465,0.0010722438604916732,0.043989732020691105,0.043758020600280285
Dew,18.06567073293995,0.9992135762438102,0.0007864237561897862,0.990009009009009,0.009990990990990989,1045.0745749930036,46.94928853398529,0.023758441173679777,0.0010736153893195445,0.04398750605535369,0.04373008155531532
Dew,18.087466243836065,0.9991337681136959,0.0008662318863041017,0.9890100100100101,0.010989989989989901,1044.9751139016385,46.97938520963667,0.023757385540426106,0.00107499043550348,0.04398527405818646,0.04370214251035036
Dew,18.10931462482865,0.9990537435257918,0.0009462564742082647,0.9880110110110111,0.011988988988988925,1044.8753838157847,47.00955924342842,0.02375632695390829,0.0010763690122176242,0.043983036007335566,0.04367420346538539
Bubble,18.12398533796472,0.999,0.0010000000000000009,0.9873416126106641,0.012658387389335862,1044.8084071858473,47.02982512565454,0.023755615979462835,0.0010772948222913755,0.04398153296,0.04365548237354695
Dew,18.131216050805794,0.9989735016945379,0.0010264983054620003,0.987012012012012,0.012987987987987948,1044.7753837664288,47.03981091757623,0.023755265403072212,0.001077751132707891,0.04398079188083121,0.043646264420420425
Dew,18.15317069750644,0.9988930418302004,0.0011069581697996313,0.986013013013013,0.013986986986986971,1044.675112779433,47.07014051596766,0.02375420087680344,0.0010791368102924597,0.04397854165658689,0.04361832537545546
Dew,18.17517874152534,0.9988123631388403,0.0011876368611597411,0.9850140140140141,0.014985985985985883,1044.5745698754904,47.10054832417189,0.023753133363926666,0.0010805260583622337,0.04397628531239847,0.0435903863304905
Dew,18.197240360319608,0.998731464822285,0.0012685351777150652,0.9840150150150151,0.015984984984984907,1044.4737540700964,47.1310346294549,0.023752062853205375,0.0010819188903814204,0.04397402282594344,0.04356244728552553
Dew,18.219355732213536,0.9986503460780974,0.0013496539219025243,0.9830160160160161,0.01698398398398393,1044.372664373504,47.16159972078858,0.023750989333341264,0.0010833153198879753,0.04397175417478,0.04353450824056057
Dew,18.241525036404923,0.9985690060995464,0.0014309939004536632,0.982017017017017,0.017982982982982954,1044.271299790695,47.192243888865015,0.023749912792973976,0.0010847153604941694,0.043969479336346255,0.043506569195595604
Dew,18.263748452970116,0.9984874440755748,0.0015125559244252055,0.981018018018018,0.018981981981981977,1044.1696593213373,47.22296742610646,0.023748833220680526,0.0010861190258870544,0.043967198287959364,0.04347863015063063
Dew,18.286026162870602,0.9984056591907701,0.0015943408092299438,0.9800190190190191,0.01998098098098089,1044.0677419597484,47.25377062668027,0.023747750604974863,0.0010875263298290485,0.04396491100681464,0.04345069110566567
Dew,18.308358347957913,0.9983236506253321,0.0016763493746679195,0.9790200200200201,0.020979979979979912,1043.9655466948523,47.284653786508294,0.02374666493430733,0.0010889372861583953,0.04396261746998469,0.04342275206070071
Dew,18.330745190980306,0.9982414175550424,0.0017585824449576264,0.9780210210210211,0.021978978978978936,1043.8630725101527,47.3156172032821,0.023745576197064428,0.001090351908789758,0.043960317654418574,0.04339481301573574
Dew,18.35318687558839,0.9981589591512322,0.0018410408487677995,0.977022022022022,0.02297797797797796,1043.7603183836827,47.34666117647478,0.02374448438156809,0.0010917702117147383,0.04395801153694088,0.043366873970770776
Dew,18.37568358634099,0.9980762745807508,0.0019237254192492378,0.976023023023023,0.023976976976976982,1043.6572832879694,47.37778600735317,0.023743389476075332,0.001093192209002406,0.043955699094250844,0.0433389349258058
Bubble,18.39615970570503,0.9980010010010011,0.001998998998998913,0.9751159398913976,0.02488406010860245,1043.5634844496446,47.406122303306155,0.023742392634989447,0.0010944866964059273,0.04395359391503503,0.04331356649558032
Dew,18.39823735172161,0.9979933629620925,0.002006637037907463,0.9750240240240241,0.024975975975975895,1043.553966825742,47.40899818185604,0.023742291483904145,0.0010946180575549405,0.04395338030169536,0.04331099588084084
Dew,18.420844718434722,0.9979102235377121,0.0020897764622878805,0.9740250250250251,0.025974974974974918,1043.4503666964597,47.44028579152262,0.023741190363191122,0.0010960474897004258,0.043951055138088134,0.04328305683587588
Dew,18.443507670777972,0.9978268554198817,0.0021731445801183016,0.9730260260260261,0.02697397397397394,1043.3464824818468,47.471655174423596,0.023740086116854502,0.0010974806589105785,0.04394872357860206,0.043255117790910916
Dew,18.4662263970055,0.9977432577571963,0.0022567422428037484,0.972027027027027,0.027972972972972965,1043.2423131320093,47.50310663913607,0.023738978732886728,0.0010989175795700324,0.043946385599425826,0.04322717874594595
Dew,18.489001086310193,0.9976594296936052,0.0023405703063947873,0.9710280280280281,0.028971971971971877,1043.1378575913452,47.534640496096564,0.023737868199212822,0.001100358266143678,0.04394404117661825,0.04319923970098098
Dew,18.51183192883052,0.9975753703683788,0.0024246296316211215,0.9700290290290291,0.0299709709709709,1043.0331147985084,47.566257057616234,0.023736754503690016,0.0011018027331772726,0.04394169028610727,0.04317130065601602
Dew,18.534719115655705,0.9974910789160748,0.0025089210839252868,0.9690300300300301,0.030969969969969924,1042.9280836863636,47.597956637890896,0.023735637634107142,0.0011032509952979374,0.04393933290368903,0.043143361611051055
Dew,18.557662838832584,0.9974065544665032,0.0025934455334967713,0.968031031031031,0.03196896896896895,1042.8227631819425,47.629739553016265,0.02373451757818415,0.0011047030672147711,0.043936969005026874,0.04311542256608609
Dew,18.58066329137179,0.9973217961446936,0.002678203855306406,0.967032032032032,0.03296796796796797,1042.7171522064086,47.6616061210011,0.023733394323571654,0.001106158963719424,0.04393459856565049,0.04308748352112112
Dew,18.60372066725461,0.997236803070859,0.002763196929140921,0.9660330330330331,0.03396696696696688,1042.6112496750095,47.69355666178246,0.02373226785785037,0.0011076186996867175,0.04393222156095484,0.043059544476156154
Dew,18.626835161438528,0.997151574360362,0.0028484256396380313,0.9650340340340341,0.034965965965965906,1042.505054497033,47.72559149723663,0.02373113816853055,0.0011090822900751693,0.043929837966199224,0.043031605431191194
Dew,18.650006969865192,0.9970661091236784,0.002933890876321567,0.9640350350350351,0.03596496496496493,1042.398565575768,47.757710951197886,0.02373000524305157,0.0011105497499277026,0.04392744775650628,0.04300366638622623
Bubble,18.6673829707295,0.9970020020020021,0.0029979979979979365,0.9632875044478348,0.036712495552165186,1042.3186889996214,47.78179880754103,0.02372915536678392,0.001111650313296474,0.043925654870070066,0.042982760168392774
Dew,18.673236289465848,0.996980406466363,0.0030195935336370127,0.963036036036036,0.03696396396396395,1042.2917818084597,47.78991534946899,0.023728869068781324,0.001112021094372162,0.04392505090686103,0.04297572734126126
Dew,18.696523318167515,0.9968944654890126,0.0031055345109873723,0.9620370370370371,0.037962962962962865,1042.1847020862647,47.82220501983409,0.02372772963301571,0.001113496338621892,0.04392264739210984,0.0429477882962963
Dew,18.719868254901343,0.9968082852872306,0.0031917147127693444,0.9610380380380381,0.03896196196196189,1042.0773252942063,47.85458029207849,0.02372658692297808,0.0011149754979764774,0.04392023718695939,0.042919849251331334
Dew,18.74327129960793,0.9967218649515903,0.003278135048409672,0.9600390390390391,0.03996096096096091,1041.9696503111302,47.88704149799883,0.023725440925818693,0.0011164585878222567,0.04391782026597573,0.04289191020636637
Dew,18.766732653244635,0.996635203567598,0.0033647964324019803,0.9590400400400401,0.040959959959959935,1041.8616760096613,47.91958897141935,0.023724291628614218,0.0011179456236329892,0.043915396603583165,0.0428639711614014
Dew,18.790252517792204,0.9965483002156562,0.0034516997843438047,0.958041041041041,0.04195895895895896,1041.753401256156,47.952223048206115,0.023723139018367125,0.0011194366209704696,0.04391296617406326,0.04283603211643643
Dew,18.813831096262284,0.996461153971026,0.0035388460289739604,0.9570420420420421,0.04295795795795787,1041.6448249106577,47.98494406628406,0.02372198308200515,0.001120931595485214,0.04391052895155385,0.04280809307147147
Dew,18.83746859270272,0.9963737639037897,0.0036262360962102985,0.9560430430430431,0.043956956956956894,1041.53594582685,48.01775236564647,0.023720823806380742,0.0011224305629169721,0.04390808491004785,0.04278015402650651
Dew,18.861165212206558,0.9962861290788123,0.003713870921187681,0.9550440440440441,0.04495595595595592,1041.4267628520092,48.050648288377005,0.02371966117827046,0.001123933539095532,0.04390563402339231,0.04275221498154154
Dew,18.884921160918072,0.9961982485557037,0.0038017514442963266,0.9540450450450451,0.04595495495495494,1041.3172748269592,48.083632178661624,0.023718495184374435,0.0011254405399412951,0.043903176265287315,0.04272427593657657
Dew,18.908736646039888,0.9961101213887794,0.003889878611220534,0.9530460460460461,0.04695395395395385,1041.207480586022,48.11670438280409,0.023717325811315786,0.001126951581465936,0.04390071160928485,0.04269633689161161
Dew,18.9326118758398,0.9960217466270223,0.0039782533729776645,0.9520470470470471,0.047952952952952876,1041.097378956976,48.14986524924038,0.023716153045640103,0.0011284666797730376,0.0438982400287878,0.04266839784664665
Bubble,18.937673871920783,0.996003003003003,0.00399699699699696,0.9518355264723483,0.048164473527651804,1041.0740269043595,48.15689502540454,0.023715904286504337,0.0011287879301520583,0.043897715825105106,0.04266248224227323
Dew,18.956547059658803,0.9959331233140425,0.0040668766859575005,0.9510480480480481,0.0489519519519519,1040.9869687609946,48.18311512855722,0.02371497687381464,0.001129985851058829,0.04389576149704876,0.042640458801681685
Dew,18.980542407918254,0.995844250488038,0.004155749511961904,0.9500490490490491,0.04995095095095092,1040.8762488126133,48.21645437350763,0.023713797282228045,0.0011315091116128517,0.04389327598716898,0.04261251975671672
Dew,19.0045981321259,0.9957551271817551,0.004244872818244926,0.94905005005005,0.050949949949949946,1040.7652179196673,48.24988333902246,0.023712614257189436,0.001133036477818538,0.04389078347209723,0.04258458071175176
Dew,19.028714444884923,0.995665752422447,0.004334247577553037,0.9480510510510511,0.05194894894894886,1040.6538748832543,48.28340238223225,0.023711427784928112,0.0011345679661540326,0.04388828392462868,0.04255664166678679
Dew,19.052891559900743,0.995576125231834,0.004423874768165997,0.9470520520520521,0.05294794794794788,1040.5422184976717,48.3170118624812,0.02371023785159265,0.001136103593192832,0.043885777317403715,0.04252870262182183
Dew,19.07712969198795,0.9954862446260621,0.004513755373937932,0.9460530530530531,0.053946946946946905,1040.430247550377,48.35071214134185,0.023709044443250508,0.001137643375604444,0.043883263622906864,0.042500763576856865
Dew,19.101429057078725,0.9953961096156614,0.004603890384338548,0.9450540540540541,0.05494594594594593,1040.3179608219325,48.384503582634444,0.023707847545887315,0.0011391873301551585,0.04388074281346559,0.0424728245318919
Dew,19.12578987223032,0.9953057192055046,0.004694280794495399,0.9440550550550552,0.05594494494494484,1040.205357085951,48.418386552443174,0.02370664714540619,0.0011407354737087486,0.04387821486124912,0.04244488548692693
Dew,19.15021235563173,0.9952150723947647,0.0047849276052354004,0.9430560560560561,0.056943943943943864,1040.0924351090532,48.45236141912978,0.02370544322762732,0.001142287823227113,0.04387567973826728,0.04241694644196197
Dew,19.17469672661285,0.9951241681768719,0.004875831823128042,0.9420570570570571,0.05794294294294289,1039.9791936508013,48.4864285533551,0.023704235778286946,0.0011438443957711088,0.043873137416369314,0.042389007396997004
Dew,19.199243205651428,0.9950330055394723,0.004966994460527701,0.9410580580580581,0.05894194194194191,1039.865631463667,48.520588328093595,0.023703024783037277,0.001145405208501218,0.04387058786724265,0.04236106835203204
Bubble,19.207049483391174,0.995004004004004,0.004995995995995983,0.9407408403472075,0.059259159652792624,1039.8295035838776,48.53145091374409,0.023702639491309394,0.0011459016221565708,0.04386977678014014,0.04235219671162397
Dew,19.223852014380988,0.9949415834643827,0.00505841653561732,0.9400590590590591,0.059940940940940934,1039.7517472929587,48.5548411186508,0.023701810227445306,0.0011469702786782898,0.04386803106241173,0.04233312930706708
Dew,19.248523375599053,0.994849900927548,0.005150099072451986,0.9390600600600602,0.06093993993993985,1039.6375398767755,48.58918730268161,0.023700592096992372,0.0011485396236643058,0.043865466973236775,0.04230519026210211
Dew,19.27325751327482,0.9947579568989972,0.005242043101002835,0.9380610610610611,0.06193893893893887,1039.5230079459554,48.623627260207115,0.023699370377073564,0.0011501132609231099,0.043862895570912525,0.04227725121713714
Dew,19.298054652557205,0.9946657503427985,0.005334249657201609,0.9370620620620621,0.0629379379379379,1039.408150224021,48.65816137363211,0.02369814505299699,0.0011516912080211609,0.043860316826467065,0.042249312172172176
Dew,19.322915019783714,0.9945732802170145,0.005426719782985481,0.9360630630630631,0.06393693693693692,1039.2929654271204,48.69279002776575,0.02369691610998311,0.0011532734826283611,0.043857730710760455,0.04222137312720721
Dew,19.347838842487192,0.9944805454736577,0.00551945452634233,0.9350640640640641,0.06493593593593594,1039.177452263972,48.727513609834666,0.023695683533163973,0.0011548601025187088,0.043855137194483605,0.04219343408224225
Dew,19.37282634940533,0.9943875450586438,0.005612454941356132,0.9340650650650651,0.06593493493493485,1039.0616094358159,48.762332509505526,0.023694447307582744,0.0011564510855711803,0.043852536248156895,0.04216549503727728
Dew,19.397877770488233,0.9942942779117467,0.00570572208825325,0.9330660660660661,0.06693393393393388,1038.9454356363487,48.79724711890093,0.023693207418192808,0.0011580464497704523,0.04384992784212894,0.042137555992312316
Dew,19.422993336907574,0.9942007429665513,0.005799257033448779,0.9320670670670671,0.0679329329329329,1038.8289295516713,48.83225783262056,0.023691963849857167,0.0011596462132077575,0.04384731194657526,0.04210961694734735
Dew,19.448173281064182,0.9941069391504065,0.005893060849593435,0.9310680680680681,0.06893193193193192,1038.7120898602298,48.867365047757055,0.02369071658734771,0.001161250394081613,0.04384468853149699,0.04208167790238239
Dew,19.473417836597072,0.9940128653843793,0.005987134615620745,0.9300690690690692,0.06993093093093083,1038.5949152327591,48.902569163916645,0.023689465615344546,0.0011628590106986698,0.04384205756671956,0.04205373885741743
Bubble,19.47552539197442,0.9940050050050051,0.0059949949949948955,0.9299857260775289,0.07001427392247107,1038.5851238776454,48.905505695009275,0.023689361065363547,0.0011629932984471238,0.043841837735175186,0.0420514080006393
Dew,19.498727238391435,0.9939185205832052,0.0060814794167947965,0.9290700700700701,0.07092992992992986,1038.4774043322236,48.93787058323624,0.02368821091843524,0.0011644720814744782,0.04383941902189133,0.042025799812452455
Dew,19.52410172258869,0.9938239036552415,0.006176096344758409,0.9280710710710711,0.07192892892892888,1038.359555813759,48.973269710407294,0.02368695248111413,0.0011660896249344158,0.043836772866482285,0.04199786076748749
Dew,19.549541526592943,0.9937290135024184,0.006270986497581659,0.9270720720720721,0.0729279279279279,1038.2413683246089,49.00876695268781,0.023685690287781485,0.0011677116597143425,0.04383411906978268,0.04196992172252252
Dew,19.5750468890826,0.9936338490201891,0.006366150979810875,0.9260730730730731,0.07392692692692693,1038.122840504071,49.044362719931144,0.023684424322742974,0.0011693382045616539,0.0438314576009016,0.04194198267755756
Dew,19.600618050016617,0.993538409097482,0.006461590902517963,0.9250740740740742,0.07492592592592584,1038.003970983434,49.080057424597214,0.023683154570208764,0.0011709692783359199,0.04382878842876565,0.0419140436325926
Dew,19.626255250644977,0.9934426926166495,0.006557307383350465,0.9240750750750751,0.07592492492492486,1037.8847583859153,49.11585148177747,0.023681881014292815,0.001172604900009856,0.04382611152211755,0.04188610458762763
Dew,19.651958733517564,0.9933466984534182,0.006653301546581854,0.9230760760760761,0.07692392392392389,1037.7652013265988,49.151745309214654,0.023680603639012116,0.0011742450886701719,0.043823426849514686,0.04185816554266266
Dew,19.677728742492267,0.9932504254768377,0.006749574523162243,0.9220770770770771,0.07792292292292291,1037.645298412376,49.18773932731982,0.023679322428285934,0.0011758898635183595,0.04382073437932774,0.0418302264976977
Dew,19.703565522745308,0.9931538725492304,0.00684612745076964,0.9210780780780782,0.07892192192192182,1037.5250482418817,49.2238339591967,0.02367803736593507,0.0011775392438716603,0.04381803407973923,0.04180228745273274
Dew,19.72946932077999,0.9930570385261381,0.006942961473861894,0.9200790790790792,0.07992092092092085,1037.4044494054267,49.26002963066084,0.023676748435680947,0.0011791932491639087,0.04381532591874205,0.041774348407767774
Bubble,19.743115853943,0.9930060060060061,0.006993993993993919,0.9195537623133232,0.08044623768667686,1037.3408921046966,49.27909763212623,0.023676069081167622,0.0011800647166683013,0.04381389869021022,0.04175965685276721
Dew,19.755440384436223,0.9929599222562714,0.007040077743728568,0.9190800800800801,0.08091991991991987,1037.2835004849414,49.296326770261054,0.02367545562114504,0.001180851898946438,0.043812609864138034,0.04174640936280281
Dew,19.781478962899563,0.9928625225814564,0.007137477418543626,0.9180810810810811,0.08191891891891889,1037.1622000539087,49.33272580929953,0.02367415890584797,0.0011825152128889544,0.043809885883536494,0.04171847031783783
Dew,19.80758530671065,0.992764838336581,0.007235161663418945,0.9170820820820821,0.08291791791791792,1037.0405466772918,49.3692271818529,0.023672858273208582,0.001184183210780439,0.0438071539443527,0.04169053127287287
Dew,19.83375966777553,0.9926668683495425,0.007333131650457478,0.9160830830830832,0.08391691691691683,1036.91853891148,49.405831324796225,0.02367155370654339,0.0011858559125301248,0.04380441401380639,0.04166259222790791
Dew,19.86000229937411,0.9925686114411921,0.0074313885588078565,0.9150840840840841,0.08491591591591585,1036.7961753042132,49.442538677820885,0.023670245189065544,0.001187533338168329,0.04380166605892028,0.041634653182942946
Dew,19.88631345617138,0.9924700664252815,0.007529933574718537,0.9140850850850851,0.08591491491491487,1036.6734543945229,49.47934968346148,0.023668932703884173,0.0011892155078475058,0.0437989100465185,0.04160671413797798
Dew,19.91269339422493,0.9923712321084068,0.007628767891593208,0.9130860860860861,0.0869139139139139,1036.550374712656,49.51626478711035,0.023667616234003392,0.0011909024418430057,0.0437961459432251,0.04157877509301302
Dew,19.939142370997736,0.9922721072899536,0.007727892710046463,0.9120870870870871,0.08791291291291292,1036.426934780014,49.55328443704936,0.023666295762321588,0.0011925941605542558,0.04379337371546243,0.041550836048048045
Dew,19.965660645365624,0.9921726907620402,0.007827309237959877,0.9110880880880882,0.08891191191191183,1036.30313310908,49.59040908446457,0.023664971271630513,0.0011942906845055262,0.04379059332944961,0.041522897003083085
Dew,19.99224847762855,0.9920729813094615,0.007927018690538535,0.9100890890890891,0.08991091091091086,1036.1789682033525,49.627639183472596,0.023663642744614483,0.0011959920343469922,0.04378780475120097,0.04149495795811812
Bubble,20.009833933569166,0.9920070070070071,0.007992992992992942,0.9094296977829015,0.09057030221709857,1036.096812116825,49.65226386545982,0.023662763600736464,0.001197117496211107,0.04378595964524525,0.04147651673508232
Dew,20.018906129520676,0.9919729777096316,0.008027022290368514,0.9090900900900901,0.09090990990990988,1036.0544385572716,49.664975191143654,0.023662310163849423,0.0011976982308557064,0.04378500794652438,0.04146701891315316
Dew,20.045633864219944,0.9918726787325256,0.008127321267474391,0.9080910910910911,0.0919089089089089,1035.929542656154,49.702417567522545,0.02366097351180213,0.0011994092949365394,0.043782202881019694,0.04143907986818819
Dew,20.07243194635933,0.9917720831406224,0.008227916859377661,0.9070920920920922,0.09290790790790782,1035.8042789761132,49.7399667756551,0.023659632770829206,0.0012011252476232458,0.043779389520077115,0.041411140823223225
Dew,20.099300642036106,0.9916711896888446,0.008328810311155415,0.9060930930930932,0.09390690690690684,1035.6786459839955,49.77762328160827,0.023658287923176344,0.001202846110079386,0.043776567828875505,0.04138320177825826
Dew,20.126240218823476,0.9915699971245001,0.008430002875499845,0.9050940940940941,0.09490590590590586,1035.552642137306,49.8153875544975,0.02365693895097741,0.001204571903599426,0.04377373777238078,0.04135526273329329
Dew,20.15325094578028,0.991468504187222,0.008531495812778097,0.9040950950950951,0.09590490490490489,1035.4262658841283,49.853260066508184,0.023655585836253358,0.0012063026496096998,0.04377089931534421,0.04132732368832834
Dew,20.180333093461947,0.9913667096089073,0.00863329039109269,0.9030960960960961,0.09690390390390391,1035.2995156630623,49.891241292920846,0.023654228560911622,0.0012080383696694654,0.043768052422300696,0.04129938464336337
