P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m]
18.12398533796472,0.999,0.9873416126106641,8.99379350791594,8.999869461097349
18.39615970570503,0.9980010010010011,0.9751159398913976,8.946680971865216,8.958753789556873
18.6673829707295,0.9970020020020021,0.9632875044478348,8.899773748369682,8.91777444444494
18.937673871920783,0.996003003003003,0.9518355264723483,8.853067969954186,8.876931133481513
19.207049483391174,0.995004004004004,0.9407408403472075,8.806560059430224,8.836223483126886
19.47552539197442,0.9940050050050051,0.9299857260775289,8.76024670494241,8.795651056636636
19.743115853943,0.9930060060060061,0.9195537623133232,8.714124837118712,8.755213368847672
20.009833933569166,0.9920070070070071,0.9094296977829015,8.66819160821139,8.714909898285834
20.27569162586407,0.991008008008008,0.899599338487703,8.622444372605749,8.674740096830984
20.540699965432424,0.990009009009009,0.89004944836164,8.576880671157703,8.634703398613466
20.80486912317532,0.9890100100100101,0.8807676616518799,8.531498213159427,8.594799225464788
21.068208492309218,0.9880110110110111,0.871742405259877,8.486294863349839,8.55502699291758
21.330726765011324,0.987012012012012,0.8629628298132745,8.441268628532887,8.515386114342615
21.592432000774103,0.986013013013013,0.8544187482802301,8.396417645684108,8.475876004389107
21.853331687478054,0.9850140140140141,0.8461005811576794,8.351740171123843,8.436496081720442
22.11343279601352,0.9840150150150151,0.8379993074003235,8.30723457065769,8.397245771166645
22.37274182918696,0.9830160160160161,0.8301064203764381,8.2628993105946,8.358124505395283
22.63126486559388,0.982017017017017,0.822413888237233,8.218732949560055,8.319131726184404
22.88900759897799,0.981018018018018,0.8149141181714769,8.174734131030494,8.280266885368047
23.145975373622054,0.9800190190190191,0.8075999240891629,8.130901576521053,8.241529445511915
23.402173216190747,0.9790200200200201,0.8004644973390919,8.087234079367057,8.202918880368813
23.657605864401816,0.9780210210210211,0.7935013801174821,8.043730499042303,8.164434675153093
23.912277792889476,0.977022022022022,0.7867044412690776,8.000389755966474,8.126076326669054
24.16619323653784,0.976023023023023,0.7800678542204043,7.957210826755259,8.087843343320612
24.419356211578528,0.9750240240240241,0.7735860768174704,7.914192739873409,8.04973524502611
24.671770534652143,0.9740250250250251,0.7672538328683041,7.871334571654071,8.011751563057704
24.923439840081855,0.9730260260260261,0.7610660952150032,7.828635442650776,7.973891839821507
25.17436759551517,0.972027027027027,0.7550180701808414,7.786094514292755,7.936155628592103
25.424557116104065,0.9710280280280281,0.7491051832562178,7.74371098581625,7.898542493212488
25.674011577392484,0.9700290290290291,0.7433230659028747,7.701484091447214,7.861052007768814
25.922734027008786,0.9690300300300301,0.7376675433696196,7.659413097813489,7.823683756247526
26.170727395306095,0.968031031031031,0.7321346234246401,7.617497301565999,7.786437332180991
26.417994505039488,0.967032032032032,0.7267204859199913,7.575736027191355,7.749312338287165
26.664538080181778,0.9660330330330331,0.7214214731129739,7.534128624998613,7.712308386106948
26.910360753954002,0.9650340340340341,0.7162340806771077,7.492674469265701,7.675425095642963
27.1554650761551,0.9640350350350351,0.7111549493424996,7.451372956531735,7.638662095002327
27.39985351985492,0.963036036036036,0.7061808571115471,7.410223504023139,7.602019020045618
27.64352848748831,0.9620370370370371,0.701308712001491,7.369225548201655,7.56549551404355
27.886492316450088,0.9610380380380381,0.696535545270083,7.328378543424641,7.529091227342766
28.128747284196834,0.9600390390390391,0.6918585050849972,7.287681960708204,7.492805817041745
28.37029561291859,0.9590400400400401,0.68727485060136,7.2471352865845935,7.45663894667738
