Branch,Pressure [bar],x_CO2 [-],x_CH4 [-],y_CO2 [-],y_CH4 [-],rho_L [kg/m3],rho_V [kg/m3],rho_L_mol_cm3 [mol/cm3],rho_V_mol_cm3 [mol/cm3],M_liq [kg/mol],M_vap [kg/mol]
Dew,17.87186184672699,0.9999222364026373,7.776359736262687e-05,0.999,0.0010000000000000009,1045.9577774577335,46.681853816219785,0.02376781077067028,0.0010613966970791048,0.044007325182362014,0.04398153296
Dew,17.94332071556822,0.9996611586278685,0.0003388413721313726,0.9956622073578596,0.004337792642140403,1045.6323896827137,46.78041965957303,0.02376435974116192,0.0010659000798148189,0.044000023609791945,0.04388818477966555
Dew,18.015357028872586,0.9993977216841824,0.0006022783158176356,0.9923244147157191,0.007675585284280917,1045.304069623443,46.8798285700295,0.023760876548107542,0.001070441910742179,0.043992656058250396,0.0437948365993311
Dew,18.087977139322184,0.9991318971058832,0.0008681028941167572,0.9889866220735787,0.01101337792642132,1044.9727821623917,46.98009073971586,0.023757360791267782,0.0010750226694634507,0.043985221731636125,0.04370148841899666
Bubble,18.12398533796472,0.999,0.0010000000000000009,0.9873416126106641,0.012658387389335862,1044.8084071858473,47.02982512565454,0.023755615979462835,0.0010772948222913755,0.04398153296,0.04365548237354695
Dew,18.161187502679038,0.9988636559226031,0.0011363440773970136,0.9856488294314382,0.014351170568561833,1044.6384915620474,47.08121656282206,0.023753812063109676,0.0010796428443210855,0.04397771981973368,0.04360814023866222
Dew,18.234994680051354,0.9985929686472722,0.00140703135272779,0.9823110367892978,0.017688963210702235,1044.3011614501584,47.18321664040583,0.02375022994862867,0.001084302932601881,0.04397014949787701,0.04351479205832776
Dew,18.309405340214987,0.9983198052637623,0.001680194736237742,0.9789732441471573,0.02102675585284275,1043.9607548045767,47.28610178532424,0.023746614025165685,0.001089003440746695,0.04396250992660385,0.043421443877993314
Dew,18.38442807679228,0.9980441351721371,0.001955864827862934,0.9756354515050167,0.024364548494983262,1043.6172345674636,47.3898891173214,0.02374296387718213,0.0010937450251219327,0.04395480025012456,0.043328095697658865
Dew,18.460066306856923,0.9977659273335184,0.0022340726664815897,0.9722976588628763,0.027702341137123665,1043.270561141595,47.49457821886174,0.023739279037086867,0.0010985279421333587,0.04394701960037361,0.04323474751732442
Dew,18.536328699527495,0.9974851500339469,0.002514849966053057,0.9689598662207358,0.03104013377926418,1042.9206960554566,47.60018615813654,0.02373555907215159,0.0011033528557179543,0.0439391670904054,0.04314139933698997
Dew,18.6132223787379,0.9972017710104238,0.0027982289895762003,0.9656220735785954,0.03437792642140458,1042.567599527009,47.70672464751932,0.023731803527159798,0.0011082203111567233,0.043931241817919374,0.043048051156655526
Dew,18.69075458860919,0.9969157574037543,0.003084242596245778,0.9622842809364549,0.037715719063545095,1042.2112310419898,47.81420563797617,0.02372801193824411,0.001113130864025155,0.043923242863941094,0.04295470297632107
Dew,18.768932696146813,0.9966270757439669,0.0033729242560331654,0.9589464882943144,0.04105351170568561,1041.8515493360362,47.92264132487938,0.023724183832669287,0.0011180850804409634,0.043915169292414555,0.04286135479598663
Dew,18.84776419400922,0.9963356919353173,0.003664308064682723,0.955608695652174,0.04439130434782601,1041.4885123763022,48.032044153992196,0.02372031872860897,0.0011230835373190735,0.043907020149782705,0.042768006615652186
Dew,18.927256703349066,0.9960415712408622,0.00395842875913778,0.9522709030100335,0.047729096989966524,1041.1220773425557,48.142426827627446,0.023716416134915944,0.001128126822634029,0.043898794464556044,0.042674658435317724
Dew,19.007417976727055,0.9957446782665889,0.004255321733411133,0.9489331103678931,0.05106688963210693,1040.7522006077297,48.25380231097909,0.02371247555088547,0.0011332155356899088,0.04389049124686883,0.04258131025498328
Bubble,19.029669942216284,0.9956622073578596,0.004337792642140403,0.9480114830832129,0.05198851691678707,1040.6494579480766,48.284728678460674,0.023711380709238956,0.0011346286352992368,0.04388818477966555,0.042555535067847546
Dew,19.088255901103448,0.9954449769450842,0.004555023054915826,0.9455953177257526,0.05440468227424744,1040.3788377178983,48.36618383864109,0.02370849646601134,0.001138350287398218,0.04388210948802225,0.04248796207464883
Dew,19.169778500910645,0.9951424305187285,0.004857569481271557,0.942257525083612,0.057742474916387954,1040.0019433716993,48.47958492132417,0.023704478359735187,0.0011435317005641097,0.0438736481600145,0.042394613894314384
Dew,19.25199394120318,0.9948370015223956,0.005162998477604371,0.9389197324414716,0.061080267558528356,1039.6214713991315,48.59401935275639,0.023700420701187695,0.0011487604101807476,0.0438651062150569,0.042301265713979935
