mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Methane,x_CO2,x_Methane,y_CO2,y_Methane
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.699105,16.595259,4.257597,15.38595572,2.2e-07,0.96684223,43.08217521,25.85198284,1157.831112,20.931502,0.95,0.05,0.966842,0.033158,0.350753,0.649247
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.04976,16.595259,4.257597,15.55715079,2.2e-07,0.96951666,43.15697114,26.30810922,1161.088863,20.124991,0.95,0.05,0.969517,0.030483,0.367062,0.632938
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.400415,16.595259,4.257597,15.7277235,2.3e-07,0.97215646,43.23079854,26.81693491,1164.306641,19.327455,0.95,0.05,0.972156,0.027844,0.385256,0.614744
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.75107,16.595259,4.257597,15.89768917,2.3e-07,0.97476272,43.30368799,27.38792277,1167.485691,18.538695,0.95,0.05,0.974763,0.025237,0.405673,0.594327
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.101725,16.595259,4.257597,16.06706249,2.3e-07,0.97733649,43.37566884,28.03294678,1170.627211,17.758526,0.95,0.05,0.977336,0.022664,0.428736,0.571264
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.452379,16.595259,4.257597,16.23585777,2.3e-07,0.97987879,43.44676935,28.76710927,1173.73236,16.986775,0.95,0.05,0.979879,0.020121,0.454987,0.545013
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.803034,16.595259,4.257597,16.40408769,2.3e-07,0.98239059,43.51701685,29.60991339,1176.802238,16.223274,0.95,0.05,0.982391,0.017609,0.485123,0.514877
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.153689,16.595259,4.257597,16.57176673,2.4e-07,0.98487283,43.58643787,30.58698424,1179.837955,15.467863,0.95,0.05,0.984873,0.015127,0.520059,0.479941
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.504344,16.595259,4.257597,16.73890792,2.4e-07,0.98732645,43.65505836,31.73266248,1182.84057,14.720374,0.95,0.05,0.987326,0.012674,0.561025,0.438975
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.854999,16.595259,4.257597,16.90552598,2.4e-07,0.98975236,43.72290377,33.09403371,1185.811144,13.98061,0.95,0.05,0.989752,0.010248,0.609702,0.390298
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.205654,16.595259,4.257597,17.07163688,2.4e-07,0.99215144,43.78999905,34.73741847,1188.750696,13.248299,0.95,0.05,0.992151,0.007849,0.668464,0.331536
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.556309,16.595259,4.257597,17.23726366,2.5e-07,0.99452456,43.85636805,36.75930467,1191.660227,12.522997,0.95,0.05,0.994525,0.005475,0.740759,0.259241
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.906964,16.595259,4.257597,17.40244183,2.5e-07,0.99687243,43.92203112,39.30588123,1194.540568,11.803896,0.95,0.05,0.996872,0.003128,0.831816,0.168184
CO2;Methane,211.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.257618,16.595259,4.257597,17.56723675,2.5e-07,0.99919536,43.98699673,42.61102347,1197.392014,11.089518,0.95,0.05,0.999195,0.000805,0.949996,0.050004
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.772776,16.77286,4.458302,14.15009077,2e-07,0.95000038,42.61115859,24.14555064,1133.852682,26.447771,0.95,0.05,0.95,0.05,0.289737,0.710263
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.124647,16.77286,4.458302,14.32311966,2e-07,0.95290067,42.69227107,24.41148938,1137.369485,25.584601,0.95,0.05,0.952901,0.047099,0.299246,0.700754
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.476518,16.77286,4.458302,14.49546157,2.1e-07,0.95575946,42.77222309,24.70047252,1140.838596,24.73172,0.95,0.05,0.955759,0.044241,0.309579,0.690421
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.828389,16.77286,4.458302,14.66713503,2.1e-07,0.95857816,42.85105388,25.01548894,1144.2616,23.888861,0.95,0.05,0.958578,0.041422,0.320843,0.679157
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.18026,16.77286,4.458302,14.83815762,2.1e-07,0.96135811,42.92880072,25.36007184,1147.640005,23.05577,0.95,0.05,0.961358,0.038642,0.333164,0.666836
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.532131,16.77286,4.458302,15.00854699,2.1e-07,0.96410057,43.00549908,25.73842816,1150.975263,22.232206,0.95,0.05,0.964101,0.035899,0.346693,0.653307
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.884002,16.77286,4.458302,15.17831846,2.2e-07,0.96680674,43.08118275,26.15560664,1154.268726,21.41794,0.95,0.05,0.966807,0.033193,0.361609,0.638391
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.235873,16.77286,4.458302,15.34748779,2.2e-07,0.96947778,43.15588399,26.61771886,1157.521711,20.612755,0.95,0.05,0.969478,0.030522,0.378133,0.621867
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.587744,16.77286,4.458302,15.51606975,2.2e-07,0.97211481,43.22963366,27.13223345,1160.73547,19.816448,0.95,0.05,0.972115,0.027885,0.39653,0.60347
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,bubble,10.939615,16.77286,4.458302,15.68407852,2.2e-07,0.97471886,43.30246131,27.70837366,1163.911208,19.028824,0.95,0.05,0.974719,0.025281,0.417131,0.582869
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.291486,16.77286,4.458302,15.85152772,2.3e-07,0.97729096,43.37439535,28.35766279,1167.050081,18.249702,0.95,0.05,0.977291,0.022709,0.440347,0.559653
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.643357,16.77286,4.458302,16.0184306,2.3e-07,0.97983209,43.44546316,29.09468589,1170.153209,17.47891,0.95,0.05,0.979832,0.020168,0.4667,0.5333
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.995228,16.77286,4.458302,16.18479933,2.3e-07,0.98234319,43.51569122,29.93817435,1173.221665,16.716281,0.95,0.05,0.982343,0.017657,0.49686,0.50314
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.347099,16.77286,4.458302,16.35064724,2.3e-07,0.98482518,43.58510528,30.91258451,1176.256517,15.96165,0.95,0.05,0.984825,0.015175,0.531702,0.468298
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.698969,16.77286,4.458302,16.51598735,2.3e-07,0.98727897,43.65373046,32.0504539,1179.258799,15.214841,0.95,0.05,0.987279,0.012721,0.572388,0.427612
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.05084,16.77286,4.458302,16.68083247,2.4e-07,0.98970543,43.72159136,33.39602199,1182.229507,14.475644,0.95,0.05,0.989705,0.010295,0.6205,0.3795
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.402711,16.77286,4.458302,16.84520039,2.4e-07,0.99210542,43.7887119,35.0109906,1185.169652,13.743762,0.95,0.05,0.992105,0.007895,0.678246,0.321754
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.754582,16.77286,4.458302,17.00911316,2.4e-07,0.99447974,43.85511467,36.98409244,1188.080158,13.018724,0.95,0.05,0.99448,0.00552,0.748797,0.251203
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.106453,16.77286,4.458302,17.17260641,2.4e-07,0.99682906,43.9208183,39.44791787,1190.961784,12.2997,0.95,0.05,0.996829,0.003171,0.836894,0.163106
CO2;Methane,212.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.458324,16.77286,4.458302,17.33574377,2.5e-07,0.99915362,43.98582926,42.61102373,1193.814732,11.585232,0.95,0.05,0.999154,0.000846,0.949996,0.050004
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.958314,16.958399,4.666148,13.95541131,2e-07,0.95000038,42.61115869,24.41593143,1130.32261,26.945056,0.95,0.05,0.95,0.05,0.299405,0.700595
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.311359,16.958399,4.666148,14.12620995,2e-07,0.95289271,42.69204866,24.68731788,1133.82913,26.083665,0.95,0.05,0.952893,0.047107,0.309109,0.690891
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.664404,16.958399,4.666148,14.29636358,2e-07,0.95574443,42.7718027,24.98188035,1137.28902,25.232434,0.95,0.05,0.955744,0.044256,0.319641,0.680359
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.017449,16.958399,4.666148,14.46588917,2e-07,0.95855687,42.85045846,25.3025804,1140.7038,24.391102,0.95,0.05,0.958557,0.041443,0.331108,0.668892
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.370494,16.958399,4.666148,14.63480291,2.1e-07,0.96133133,42.92805177,25.65291052,1144.074918,23.559424,0.95,0.05,0.961331,0.038669,0.343635,0.656365
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.72354,16.958399,4.666148,14.80312041,2.1e-07,0.96406902,43.00461674,26.03701824,1147.403756,22.737163,0.95,0.05,0.964069,0.035931,0.357369,0.642631
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.076585,16.958399,4.666148,14.97085705,2.1e-07,0.9667711,43.08018593,26.45986668,1150.691646,21.924101,0.95,0.05,0.966771,0.033229,0.372489,0.627511
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.42963,16.958399,4.666148,15.13802622,2.1e-07,0.96943868,43.15479045,26.92744477,1153.939829,21.120022,0.95,0.05,0.969439,0.030561,0.389208,0.610792
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.782675,16.958399,4.666148,15.30464189,2.2e-07,0.97207284,43.22846009,27.44704573,1157.149521,20.324728,0.95,0.05,0.972073,0.027927,0.407787,0.592213
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.13572,16.958399,4.666148,15.47071717,2.2e-07,0.9746746,43.30122342,28.02764129,1160.321886,19.538031,0.95,0.05,0.974675,0.025325,0.428547,0.571453
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.488765,16.958399,4.666148,15.63626467,2.2e-07,0.97724493,43.37310793,28.68039204,1163.45804,18.75975,0.95,0.05,0.977245,0.022755,0.451887,0.548113
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.84181,16.958399,4.666148,15.80129671,2.2e-07,0.97978478,43.44414014,29.41935546,1166.559067,17.989713,0.95,0.05,0.979785,0.020215,0.478309,0.521691
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.194855,16.958399,4.666148,15.96582546,2.3e-07,0.98229508,43.5143457,30.26248643,1169.62602,17.227755,0.95,0.05,0.982295,0.017705,0.508457,0.491543
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.5479,16.958399,4.666148,16.1298615,2.3e-07,0.98477671,43.58374955,31.23308141,1172.659894,16.473704,0.95,0.05,0.984777,0.015223,0.543162,0.456838
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.900945,16.958399,4.666148,16.29341899,2.3e-07,0.98723054,43.65237602,32.36191376,1175.66172,15.727375,0.95,0.05,0.987231,0.012769,0.583525,0.416475
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.253991,16.958399,4.666148,16.45651069,2.3e-07,0.98965743,43.72024881,33.69048022,1178.632461,14.988543,0.95,0.05,0.989657,0.010343,0.631029,0.368971
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.607036,16.958399,4.666148,16.61915305,2.3e-07,0.99205818,43.78739086,35.27610452,1181.573062,14.256891,0.95,0.05,0.992058,0.007942,0.687725,0.312275
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.960081,16.958399,4.666148,16.78136889,2.4e-07,0.99443357,43.85382343,37.20030188,1184.484402,13.531918,0.95,0.05,0.994434,0.005566,0.756528,0.243472
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.313126,16.958399,4.666148,16.94319349,2.4e-07,0.9967842,43.91956351,39.58326672,1187.367163,12.812777,0.95,0.05,0.996784,0.003216,0.841734,0.158266
CO2;Methane,213.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.666171,16.958399,4.666148,17.10468857,2.4e-07,0.99911023,43.98461573,42.61102399,1190.221464,12.098037,0.95,0.05,0.99911,0.00089,0.949996,0.050004
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.151888,17.151974,4.881298,13.76074339,1.9e-07,0.95000039,42.6111588,24.6886257,1126.77723,27.463896,0.95,0.05,0.95,0.05,0.309156,0.690844
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.506069,17.151974,4.881298,13.92934417,2e-07,0.95288478,42.69182665,24.96523277,1130.273556,26.604028,0.95,0.05,0.952885,0.047115,0.319046,0.680954
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.86025,17.151974,4.881298,14.0973403,2e-07,0.95572941,42.77138255,25.26511322,1133.724288,25.754197,0.95,0.05,0.955729,0.044271,0.329769,0.670231
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.21443,17.151974,4.881298,14.26474732,2e-07,0.95853557,42.84986263,25.59119609,1137.130883,24.914152,0.95,0.05,0.958536,0.041464,0.341428,0.658572
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.568611,17.151974,4.881298,14.43158007,2e-07,0.9613045,42.92730132,25.94692711,1140.494731,24.083652,0.95,0.05,0.961304,0.038696,0.354148,0.645852
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.922792,17.151974,4.881298,14.59785292,2e-07,0.96403736,43.00373143,26.33638742,1143.817162,23.262469,0.95,0.05,0.964037,0.035963,0.368074,0.631926
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.276973,17.151974,4.881298,14.76358051,2.1e-07,0.96673528,43.07918435,26.76444659,1147.099463,22.450385,0.95,0.05,0.966735,0.033265,0.383379,0.616621
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.631153,17.151974,4.881298,14.9287728,2.1e-07,0.96939934,43.15369006,27.23696195,1150.342795,21.647198,0.95,0.05,0.969399,0.030601,0.400275,0.599725
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.985334,17.151974,4.881298,15.09344535,2.1e-07,0.97203055,43.22727733,27.7610415,1153.548374,20.852708,0.95,0.05,0.972031,0.027969,0.419014,0.580986
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.339515,17.151974,4.881298,15.25760929,2.1e-07,0.97462991,43.29997378,28.34539517,1156.717306,20.066729,0.95,0.05,0.97463,0.02537,0.439908,0.560092
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.693696,17.151974,4.881298,15.42127632,2.2e-07,0.97719837,43.37180598,29.00081113,1159.850671,19.289085,0.95,0.05,0.977198,0.022802,0.463344,0.536656
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.047876,17.151974,4.881298,15.58445787,2.2e-07,0.97973685,43.44279962,29.74081204,1162.949517,18.519603,0.95,0.05,0.979737,0.020263,0.489803,0.510197
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.402057,17.151974,4.881298,15.74716531,2.2e-07,0.98224623,43.51297954,30.58257572,1166.01486,17.758116,0.95,0.05,0.982246,0.017754,0.519902,0.480098
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.756238,17.151974,4.881298,15.90940908,2.2e-07,0.98472737,43.58236988,31.54825296,1169.047671,17.004446,0.95,0.05,0.984727,0.015273,0.554431,0.445569
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.110419,17.151974,4.881298,16.07120195,2.2e-07,0.98718113,43.65099415,32.66689815,1172.04893,16.258399,0.95,0.05,0.987181,0.012819,0.59443,0.40557
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.464599,17.151974,4.881298,16.23255743,2.3e-07,0.98960831,43.71887518,33.97737422,1175.019581,15.519734,0.95,0.05,0.989608,0.010392,0.641288,0.358712
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.81878,17.151974,4.881298,16.39349125,2.3e-07,0.9920097,43.78603486,35.53286702,1177.960512,14.788111,0.95,0.05,0.99201,0.00799,0.696906,0.303094
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.172961,17.151974,4.881298,16.5540262,2.3e-07,0.99438601,43.85249321,37.40818941,1180.872546,14.063006,0.95,0.05,0.994386,0.005614,0.763961,0.236039
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.527142,17.151974,4.881298,16.71419737,2.3e-07,0.99673779,43.91826555,39.71225035,1183.756292,13.343559,0.95,0.05,0.996738,0.003262,0.846346,0.153654
CO2;Methane,214.0,300.705989,77.909632,0.0,1.0,envelope,dew,4.881322,17.151974,4.881298,16.87406445,2.4e-07,0.99906515,43.98335489,42.61102426,1186.611796,12.628368,0.95,0.05,0.999065,0.000935,0.949996,0.050004
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.353601,17.353688,5.103918,13.56610375,1.9e-07,0.95000039,42.61115891,24.96339,1123.2161,28.004681,0.95,0.05,0.95,0.05,0.31898,0.68102
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.708883,17.353688,5.103918,13.73253737,1.9e-07,0.95287685,42.69160495,25.2449784,1126.702322,27.146084,0.95,0.05,0.952877,0.047123,0.329049,0.670951
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.064164,17.353688,5.103918,13.89840521,1.9e-07,0.95571439,42.77096247,25.54990327,1130.14396,26.29741,0.95,0.05,0.955714,0.044286,0.339952,0.660048
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.419445,17.353688,5.103918,14.06372145,2e-07,0.95851424,42.84926614,25.88105614,1133.54241,25.458415,0.95,0.05,0.958514,0.041486,0.351793,0.648207
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.774726,17.353688,5.103918,14.22849966,2e-07,0.9612776,42.92654906,26.24183027,1136.899007,24.628865,0.95,0.05,0.961278,0.038722,0.364693,0.635307
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.130007,17.353688,5.103918,14.392753,2e-07,0.96400559,43.00284281,26.63623391,1140.215029,23.808535,0.95,0.05,0.964006,0.035994,0.378795,0.621205
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.485288,17.353688,5.103918,14.55649484,2e-07,0.96669929,43.0781776,27.06903575,1143.491714,22.997215,0.95,0.05,0.966699,0.033301,0.39427,0.60573
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.84057,17.353688,5.103918,14.71973405,2e-07,0.96935973,43.15258237,27.54595346,1146.730176,22.194705,0.95,0.05,0.96936,0.03064,0.411323,0.588677
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.195851,17.353688,5.103918,14.8824854,2.1e-07,0.97198791,43.22608488,28.0739012,1149.931595,21.400809,0.95,0.05,0.971988,0.028012,0.430201,0.569799
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.551132,17.353688,5.103918,15.04475898,2.1e-07,0.97458479,43.29871181,28.66131851,1153.097037,20.615345,0.95,0.05,0.974585,0.025415,0.451205,0.548795
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.906413,17.353688,5.103918,15.2065656,2.1e-07,0.97715128,43.37048887,29.31861359,1156.227545,19.838136,0.95,0.05,0.977151,0.022849,0.474707,0.525293
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.261694,17.353688,5.103918,15.36791592,2.1e-07,0.97968827,43.44144091,30.05877007,1159.324129,19.06901,0.95,0.05,0.979688,0.020312,0.501172,0.498828
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.616975,17.353688,5.103918,15.52882055,2.2e-07,0.98219661,43.51159198,30.89819196,1162.387774,18.307796,0.95,0.05,0.982197,0.017803,0.531187,0.468813
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.972257,17.353688,5.103918,15.6892897,2.2e-07,0.98467716,43.58096542,31.85790342,1165.419421,17.55431,0.95,0.05,0.984677,0.015323,0.565503,0.434497
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.327538,17.353688,5.103918,15.84933551,2.2e-07,0.98713071,43.64958393,32.96529033,1168.420013,16.808347,0.95,0.05,0.987131,0.012869,0.605099,0.394901
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.682819,17.353688,5.103918,16.00897077,2.2e-07,0.98955805,43.71746945,34.25669485,1171.390446,16.06965,0.95,0.05,0.989558,0.010442,0.651275,0.348725
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.0381,17.353688,5.103918,16.1682117,2.2e-07,0.99195992,43.78464284,35.78140262,1174.331574,15.337859,0.95,0.05,0.99196,0.00804,0.705793,0.294207
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.393381,17.353688,5.103918,16.32708082,2.3e-07,0.99433701,43.85112283,37.60801503,1177.244161,14.612429,0.95,0.05,0.994337,0.005663,0.771106,0.228894
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.748662,17.353688,5.103918,16.4856128,2.3e-07,0.99668979,43.91692321,39.8351783,1180.128745,13.892487,0.95,0.05,0.99669,0.00331,0.850741,0.149259
CO2;Methane,215.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.103944,17.353688,5.103918,16.64386521,2.3e-07,0.99901832,43.98204545,42.61102453,1182.985304,13.176669,0.95,0.05,0.999018,0.000982,0.949996,0.050004
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,17.56356,17.563648,5.334174,13.3715084,1.9e-07,0.95000039,42.61115902,25.23997914,1119.638768,28.567816,0.95,0.05,0.95,0.05,0.32887,0.67113
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.91991,17.563648,5.334174,13.53580401,1.9e-07,0.95286893,42.69138346,25.52629831,1123.114976,27.710243,0.95,0.05,0.952869,0.047131,0.339108,0.660892
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,16.276259,17.563648,5.334174,13.69957127,1.9e-07,0.95569936,42.77054227,25.8359829,1126.547583,26.862489,0.95,0.05,0.955699,0.044301,0.350181,0.649819
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,15.632609,17.563648,5.334174,13.86282309,1.9e-07,0.95849288,42.84866875,26.17188222,1129.937928,26.024313,0.95,0.05,0.958493,0.041507,0.362191,0.637809
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.988958,17.563648,5.334174,14.02557183,1.9e-07,0.96125063,42.92579469,26.53733169,1133.287294,25.195486,0.95,0.05,0.961251,0.038749,0.375259,0.624741
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,14.345308,17.563648,5.334174,14.18782954,2e-07,0.96397368,43.0019505,26.93626067,1136.596908,24.375791,0.95,0.05,0.963974,0.036026,0.389523,0.610477
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.701657,17.563648,5.334174,14.34960835,2e-07,0.96666309,43.07716526,27.37333029,1139.867961,23.56502,0.95,0.05,0.966663,0.033337,0.405151,0.594849
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,13.058007,17.563648,5.334174,14.51091635,2e-07,0.96931985,43.15146689,27.8541114,1143.101525,22.762977,0.95,0.05,0.96932,0.03068,0.422342,0.577658
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,12.414356,17.563648,5.334174,14.67176726,2e-07,0.97194491,43.22488218,28.38531693,1146.298741,21.969469,0.95,0.05,0.971945,0.028055,0.441336,0.558664
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,bubble,11.770706,17.563648,5.334174,14.83217031,2e-07,0.9745392,43.29743691,28.97510902,1149.460636,21.184317,0.95,0.05,0.974539,0.025461,0.462425,0.537575
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,11.127055,17.563648,5.334174,14.99213551,2.1e-07,0.97710362,43.36915594,29.63351053,1152.588218,20.407344,0.95,0.05,0.977104,0.022896,0.485967,0.514033
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,10.483405,17.563648,5.334174,15.15167278,2.1e-07,0.97963901,43.4400633,30.37296462,1155.682463,19.638377,0.95,0.05,0.979639,0.020361,0.512407,0.487593
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.839754,17.563648,5.334174,15.31079207,2.1e-07,0.98214621,43.51018224,31.20910839,1158.744321,18.877238,0.95,0.05,0.982146,0.017854,0.542304,0.457696
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,9.196104,17.563648,5.334174,15.46950371,2.1e-07,0.98462602,43.57953533,32.16186255,1161.774712,18.123739,0.95,0.05,0.984626,0.015374,0.576371,0.423629
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,8.552453,17.563648,5.334174,15.62781791,2.2e-07,0.98707923,43.64814443,33.25699941,1164.774516,17.377664,0.95,0.05,0.987079,0.012921,0.61553,0.38447
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.908803,17.563648,5.334174,15.78574859,2.2e-07,0.9895066,43.71603061,34.52845603,1167.744614,16.638738,0.95,0.05,0.989507,0.010493,0.660992,0.339008
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,7.265152,17.563648,5.334174,15.94331143,2.2e-07,0.99190882,43.78321367,36.02185122,1170.68581,15.906584,0.95,0.05,0.991909,0.008091,0.714391,0.285609
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,6.621502,17.563648,5.334174,16.10052885,2.2e-07,0.99428653,43.84971112,37.80004058,1173.598809,15.180635,0.95,0.05,0.994287,0.005713,0.777972,0.222028
CO2;Methane,216.0,300.705989,77.909632,0.0,1.0,envelope,dew,5.977851,17.563648,5.334174,16.25743494,2.2e-07,0.99664016,43.91553524,39.95234709,1176.484085,14.460015,0.95,0.05,0.99664,0.00336,0.854931,0.145069
