P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m]
18.12398533796472,0.999,0.9873416126106641,8.99379350791594,8.999869461097349
19.029669942216284,0.9956622073578596,0.9480114830832129,8.837180330159217,8.863029017792185
19.925184537595516,0.9923244147157191,0.9126138839622917,8.682765496361341,8.727700834120412
20.81104370955948,0.9889866220735787,0.8805534791158233,8.530437901292634,8.59386659695281
21.68763551492252,0.9856488294314382,0.8513606929324529,8.380110531083666,8.46150506417116
22.555259098120573,0.9823110367892978,0.8246575612235413,8.231714286813792,8.330594551530492
23.414150312948987,0.9789732441471573,0.8001346689227519,8.085193473224473,8.201114128555659
24.264499432309414,0.9756354515050167,0.7775351006941988,7.940502491513141,8.07304412980857
25.106463553405337,0.9722976588628763,0.7566429649403935,7.797603402603196,7.946366309105204
25.94017539294818,0.9689598662207358,0.7372749860284276,7.656464119739127,7.821063813597984
26.765749591949458,0.9656220735785954,0.7192742094492068,7.517057058587935,7.697121073817337
27.5832872809343,0.9622842809364549,0.7025051974104202,7.379358122112919,7.574523661303098
28.39287941608272,0.9589464882943144,0.6868502990928632,7.243345932119552,7.453258140841482
29.19460923781289,0.955608695652174,0.6722067114146407,7.1090012438254435,7.333311930684997
29.988588062610944,0.9522709030100335,0.6584842370122299,6.976302966699821,7.2146718360783115
30.77482416394025,0.9489331103678931,0.6456029808482421,6.845241590215243,7.097329185775943
31.5534175042845,0.9455953177257526,0.6334923930610264,6.71579877885329,6.981272040400053
32.32443468198943,0.942257525083612,0.6220896124326416,6.5879602452170305,6.866490128194467
33.087940170409496,0.9389197324414716,0.6113384991930816,6.461712400122375,6.752973551693882
33.843996770671076,0.9355819397993311,0.601188754065162,6.337042154670748,6.640712699612569
34.59266595907378,0.9322441471571907,0.5915951505387154,6.213937084867345,6.529698319170107
35.334008154539546,0.9289063545150502,0.5825169325408461,6.092384966925505,6.4199213031159195
36.06808292491768,0.9255685618729097,0.5739172559579626,5.972373959541657,6.311372767778271
36.79494914638268,0.9222307692307693,0.5657627317726373,5.8538924932165495,6.204043998543457
37.514665126597826,0.9188929765886288,0.5580230290597125,5.736929229109749,6.097926426723127
38.22728869981241,0.9155551839464884,0.5506705320439896,5.621473025940376,5.993011610221207
38.93287730006533,0.9122173913043479,0.5436800426895425,5.507512913282631,5.889291217356932
39.63148801729839,0.9088795986622075,0.5370285218272234,5.395038069963789,5.786757013310588
40.323177640042914,0.905541806020067,0.5306948630513336,5.284037806544393,5.685400848748212
41.00800268752013,0.9022040133779264,0.5246596945989547,5.174501551079574,5.585214650260376
41.686019433402834,0.898866220735786,0.5189052052201166,5.066418837521484,5.486190412311191
42.35728392292863,0.8955284280936455,0.5134149906931628,4.959779296255254,5.3883201904471765
43.021851984774,0.8921906354515051,0.5081739181685602,4.85457264636399,5.29159609555914
43.67977923871848,0.8888528428093646,0.5031680059596999,4.750788689295944,5.19601028902471
44.33112109996281,0.8855150501672241,0.4983843167591277,4.648417303672505,5.101554978589415
44.97593278076417,0.8821772575250837,0.4938108625577625,4.547448441026342,5.008222414868288
45.614269289922674,0.8788394648829432,0.48943651979443664,4.447872122298109,4.9160048883695255
46.24618543053196,0.8755016722408028,0.4852509534723356,4.349678434952735,4.824894726958381
46.871735796337745,0.8721638795986623,0.4812445491550548,4.252857530603445,4.734884293693439
47.49097476697056,0.8688260869565217,0.47740835190381514,4.157399623050053,4.645965984978055
48.103956502257795,0.8654882943143813,0.4737340113434621,4.0632949866568335,4.5581322289793755
48.710734935791024,0.8621505016722408,0.470213732152093,3.970533955008574,4.471375484275423
49.3113637678823,0.8588127090301004,0.46684022936076097,3.8791069197930352,4.385688238696351
49.90589645800969,0.8554749163879599,0.4636066879278619,3.789004329869479,4.301063008332415
50.49438621685168,0.8521371237458194,0.46050672612016086,3.7002166904875846,4.21749233668457
51.0768859979479,0.848799331103679,0.45753436229010597,3.6127345626293343,4.134968793938303
51.65344848905997,0.8454615384615385,0.45468398468907417,3.5265485624498045,4.053484976343765
52.22412610326914,0.8421237458193981,0.45195032399926194,3.441649360797902,3.9730335056884885
52.78897096981417,0.8387859531772576,0.449328428304435,3.3580276828004934,3.8936070288505324
53.348034924725525,0.8354481605351171,0.4468136402521953,3.2756743074969394,3.8151982174225605
53.90136950123498,0.8321103678929767,0.44440157618881876,3.1945800675125846,3.737799767398175
