Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_N2_[-]
220.0,158.4582566151183,1.3155191645902173,21.29852670646151,0.7199060593839745,0.23205832686784864,965.6057928919212,407.4436806597586,1.0967758792300266
220.0,158.72702603208054,1.3070274874455055,21.341529481518936,0.7193546933591397,0.2323961209414862,965.207273658979,408.27520027336004,1.0958409845965946
220.0,158.9955017129041,1.298575109419547,21.384806942781154,0.7188033273343051,0.23273440542678986,964.8086171986891,409.1059246547944,1.0949187069489401
220.0,159.26368225570087,1.2901666106507284,21.4280826250112,0.7182519613094703,0.23307317850571788,964.4098229020962,409.9358524128578,1.0940010474171264
220.0,159.53156626089552,1.281802164590606,21.47152082661976,0.7177005952846356,0.23341243838884948,964.010890159119,410.76498220852466,1.0930875131459266
220.0,159.79915233128494,1.2734557000928073,21.515135908643842,0.717149229259801,0.23375218331512462,963.6118183585645,411.5933127544403,1.0921781315537724
220.0,160.06643907207686,1.2652105276520254,21.5590835287029,0.7165978632349663,0.23409241155156565,963.2126068881428,412.42084281434927,1.0912805299717256
220.0,160.3334250908789,1.2569383863456347,21.603040984422954,0.7160464972101316,0.234433121392881,962.813255134454,413.24757120238155,1.0903877060372726
220.0,160.60010899775568,1.2487311817757962,21.646990090596347,0.7154951311852968,0.23477431116123176,962.4137624830156,414.0734967825723,1.089498912802015
220.0,160.86648940523386,1.2405626386893196,21.69117508997514,0.7149437651604622,0.235115979205903,962.014128318253,414.8986184682057,1.0886140678821712
220.0,161.13256492838417,1.2324346319554342,21.735775112989174,0.7143923991356275,0.23545812390306695,961.6143520235314,415.7229352213761,1.0877413649894914
220.0,161.39833418475334,1.2243479312050443,21.78041643556878,0.7138410331107927,0.23580074365530806,961.2144329811234,416.54644605209313,1.0868726995274258
220.0,161.66379579447616,1.2163003770240768,21.825055747209234,0.7132896670859581,0.23614383689157184,960.8143705722566,417.3691500180893,1.0860078746624218
220.0,161.92894838024762,1.208296360093442,21.869692965182026,0.7127383010611235,0.2364874020666518,960.4141641770915,418.1910462239364,1.0851482286940277
220.0,162.19379056737043,1.2003223440694268,21.914953556703708,0.7121869350362886,0.236831437661037,960.0138131747394,419.0121338206313,1.0842991356085059
220.0,162.4583209837319,1.192392016243502,21.96029550794441,0.711635569011454,0.2371759421804664,959.6133169432555,419.8324120048448,1.0834537888299247
220.0,162.72253825989944,1.1844992587286418,22.005631720251532,0.7110842029866193,0.2375209141558203,959.2126748596661,420.65188001859985,1.0826121177980639
220.0,162.98644102911803,1.1766461479146362,22.050970746726605,0.7105328369617846,0.2378663521427465,958.8118862999654,421.4705371485865,1.0817777122562153
220.0,163.25002792725917,1.1688315879492432,22.09671046376632,0.7099814709369499,0.2382122547212739,958.4109506390981,422.28838272542384,1.0809513945468017
220.0,163.51329759295118,1.161055756436346,22.14275672081443,0.7094301049121152,0.23855862049570312,958.0098672510056,423.1054161234126,1.080128637189646
220.0,163.7762486675111,1.153317448608783,22.18880415830901,0.7088787388872806,0.23890544809418676,957.6086355085891,423.92163675970585,1.079309375977368
220.0,164.03887979504782,1.1456188683159523,22.234853993307386,0.7083273728624457,0.2392527361685266,957.2072547837581,424.7370440939533,1.0785002786289963
220.0,164.301189622343,1.1379593328709146,22.28118222870348,0.7077760068376111,0.239600483393789,956.8057244473771,425.5516376274924,1.0776959470266274
220.0,164.5631767990524,1.130335477634126,22.327889417239298,0.7072246408127765,0.23994868846819445,956.4040438693374,426.3654169031535,1.0768949959574088
220.0,164.82483997755665,1.1227468727386591,22.374659645761135,0.7066732747879417,0.2402973501126291,956.0022124185008,427.1783815043193,1.0760998842320764
220.0,165.08617781309147,1.1152007592947177,22.421421121078446,0.706121908763107,0.24064646707055753,955.6002294627483,427.99053105471233,1.0753135325081635
220.0,165.34718896369435,1.1076898680084948,22.46849970764734,0.7055705427382724,0.24099603810762932,955.1980943689543,428.80186521763653,1.0745304486134328
220.0,165.60787209025975,1.100214841901811,22.51578995318234,0.7050191767134376,0.24134606201144324,954.7958065030058,429.61238369552785,1.0737508223230214
220.0,165.86822585654437,1.0927800729567887,22.56328746304314,0.7044678106886029,0.24169653759133294,954.3933652298035,430.4220862294781,1.0729807749433282
220.0,166.12824892915427,1.0853811974074823,22.610785614621165,0.7039164446637682,0.2420474636779583,953.9907699132572,431.2309725985145,1.0722151936994018
220.0,166.38793997760368,1.0780198956015286,22.658617343823856,0.7033650786389336,0.24239883912317878,953.5880199162962,432.03904261925794,1.0714526481606703
220.0,166.64729767429483,1.0706926695949395,22.7065149777022,0.7028137126140989,0.24275066279971225,953.1851146008726,432.84629614531497,1.0706972109271824
220.0,166.90632069455225,1.063405887852415,22.754745495232005,0.7022623465892641,0.24310293360091165,952.7820533279585,433.6527330667887,1.069948525012878
220.0,167.1650077166089,1.0561514139806365,22.80300785458717,0.7017109805644295,0.24345565044047918,952.3788354575548,434.4583533097452,1.0692029319961385
220.0,167.42335742164673,1.0489404386086398,22.851621913505685,0.7011596145395947,0.24380881225218523,951.9754603486854,435.2631568356529,1.0684621927712732
220.0,167.68136849378988,1.0417597481329863,22.90024261038755,0.70060824851476,0.24416241798969857,951.5719273594127,436.0671436410178,1.0677299350683942
220.0,167.9390396201223,1.0346149178390995,22.949162609924187,0.7000568824899254,0.2445164666262375,951.1682358468222,436.87031375672456,1.0670008051032542
220.0,168.1963694906878,1.027515558512558,22.998216756334234,0.6995055164650907,0.2448709571543561,950.7643851670396,437.672667247606,1.0662752554382886
220.0,168.45335679852494,1.0204371364165887,23.04759532011704,0.698954150440256,0.24522588858569513,950.360374675224,438.4742042119414,1.0655587698761482
