P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m],mixcorr_WSD
35.39658622407286,0.999,0.988993248899386,4.454702496596981,4.474577835491796,0.999
35.96669188878084,0.9980010010010011,0.9784369836486173,4.40748302088522,4.446903828750267,0.9980010010010011
36.533500857843904,0.9970020020020021,0.9682912959030969,4.360607063517108,4.4192676467646725,0.9970020020020021
37.097135810245604,0.996003003003003,0.958530101067793,4.314078645212015,4.391677841758608,0.996003003003003
37.657709134857875,0.995004004004004,0.9491296401285926,4.2679001223826365,4.364141486419955,0.995004004004004
38.215324205976266,0.9940050050050051,0.9400682444727856,4.222072571860898,4.336664431560073,0.9940050050050051
38.77007661192303,0.9930060060060061,0.9313261200853927,4.176596074091012,4.309251509829509,0.9930060060060061
39.32205274337471,0.9920070070070071,0.9228851524901266,4.131470062262069,4.281906766600162,0.9920070070070071
39.871333524015995,0.991008008008008,0.9147287320873472,4.086693340650313,4.254633521431357,0.991008008008008
40.417993080285015,0.990009009009009,0.9068415986546186,4.042264325373362,4.227434534143442,0.990009009009009
40.96209987595039,0.9890100100100101,0.899209703372771,3.99818112044432,4.200312084047067,0.9890100100100101
41.50371680320837,0.9880110110110111,0.8918200866148829,3.9544416255489887,4.173268059800022,0.9880110110110111
42.04290225225387,0.987012012012012,0.8846607697629393,3.911043564000232,4.146304005961503,0.987012012012012
42.5797101375969,0.986013013013013,0.8777206594240398,3.867984555620186,4.119421187434331,0.986013013013013
43.11419037056946,0.9850140140140141,0.8709894625611082,3.8252621497802513,4.092620631017652,0.9850140140140141
43.64638921601782,0.9840150150150151,0.8644576112076823,3.7828738542993254,4.065903161895396,0.9840150150150151
44.176349541232575,0.9830160160160161,0.8581161955885762,3.7408171626297064,4.039269436572844,0.9830160160160161
44.704111180977364,0.982017017017017,0.8519569046107371,3.6990895659326,4.012719966202213,0.982017017017017
45.22971113405898,0.981018018018018,0.8459719728185148,3.6576885704889968,3.9862551403896656,0.981018018018018
45.75318381482368,0.9800190190190191,0.8401541330232609,3.6166117065136616,3.9598752450813204,0.9800190190190191
46.27456122325742,0.9790200200200201,0.8344965739194738,3.5758565386103185,3.933580479641918,0.9790200200200201
46.79387318627284,0.9780210210210211,0.8289929020891369,3.535420667704004,3.9073709685057545,0.9780210210210211
47.31114749388475,0.977022022022022,0.8236371078736462,3.4953017376307844,3.8812467738239134,0.977022022022022
47.826410062743804,0.976023023023023,0.8184235346602182,3.455497437394545,3.8552079049945833,0.976023023023023
48.33968508458898,0.9750240240240241,0.8133468511880958,3.416005502470705,3.829254326813231,0.9750240240240241
48.850995127593784,0.9740250250250251,0.8084020265303826,3.3768237178935325,3.803385967639419,0.9740250250250251
49.360361293565035,0.9730260260260261,0.8035843074507713,3.3379499157173576,3.7776027241977563,0.9730260260260261
