Branch,Pressure [bar],x_CO2 [-],x_Ar [-],y_CO2 [-],y_Ar [-],rho_L [kg/m3],rho_V [kg/m3],rho_L_mol_cm3 [mol/cm3],rho_V_mol_cm3 [mol/cm3],M_liq [kg/mol],M_vap [kg/mol]
Dew,34.873803981836424,0.9999108425875349,8.915741246506848e-05,0.999,0.0010000000000000009,927.8103341760705,97.66965003006797,0.02108272990494435,0.002220092544846558,0.04400807382911447,0.0439935039
Dew,34.92524560570356,0.9998214410147652,0.00017855898523477798,0.9980010010010011,0.001998998998998913,927.7201511087152,97.78065206440394,0.021081365721137505,0.002223423321471173,0.044006643752616294,0.04397752381211212
Dew,34.97685136493649,0.9997317045450154,0.00026829545498463503,0.9970020020020021,0.0029979979979979365,927.629605452305,97.89207203589012,0.021079995775187738,0.002226766026461178,0.04400520831907252,0.04396154372422423
Dew,35.02862200413495,0.9996416315123882,0.0003583684876118376,0.996003003003003,0.00399699699699696,927.5386953259945,98.00391164385208,0.02107862003605279,0.0022301207114981147,0.04400376750183532,0.04394556363633634
Dew,35.08055827170155,0.9995512202413928,0.00044877975860724284,0.995004004004004,0.004995995995995983,927.4474188375242,98.11617260139697,0.021077238472492908,0.0022334874286524475,0.04400232127410335,0.04392958354844845
Dew,35.132660919902655,0.9994604690468266,0.0005395309531733838,0.9940050050050051,0.0059949949949948955,927.3557740831038,98.22885663560379,0.021075851053068924,0.0022368662303885976,0.04400086960891995,0.043913603460560564
Dew,35.18493070491279,0.9993693762336574,0.0006306237663425973,0.9930060060060061,0.006993993993993919,927.2637591472675,98.3419654876334,0.02107445774613975,0.002240257169568174,0.043999412479171204,0.043897623372672674
Dew,35.23736838686012,0.9992779400969032,0.0007220599030968167,0.9920070070070071,0.007992992992992942,927.1713721027252,98.4555009128461,0.021073058519859772,0.0022436602994533677,0.043997949857584075,0.04388164328478479
Dew,35.289974729883006,0.9991861589215119,0.0008138410784881422,0.991008008008008,0.008991991991991966,927.07861101023,98.56946468096893,0.02107165334217666,0.002247075673711502,0.0439964817167244,0.0438656631968969
Dew,35.34275050217253,0.9990940309822395,0.0009059690177605217,0.990009009009009,0.009990990990990989,926.9854739184265,98.68385857619857,0.021070242180828667,0.0022505033464181134,0.043995008028995,0.043849683109009004
Dew,35.39569647603723,0.9990015545435268,0.000998445456473207,0.9890100100100101,0.010989989989989901,926.8919588637194,98.79868439740807,0.02106882500334249,0.0022539433720624117,0.04399352876663371,0.04383370302112113
Bubble,35.39658622407286,0.999,0.0010000000000000009,0.988993248899386,0.011006751100613998,926.8903866128373,98.80061453361557,0.021068801173912344,0.002254001191997889,0.0439935039,0.043833434908719465
Dew,35.44881342793601,0.9989087278593753,0.001091272140624655,0.9880110110110111,0.011988988988988925,926.7980638701088,98.91394395820245,0.0210674017770303,0.0022573958055493084,0.04399204390171135,0.04381772293323324
Dew,35.50210213854571,0.9988155491732222,0.001184450826777761,0.987012012012012,0.012987987987987948,926.7037869490568,99.02963908713944,0.02106597246898756,0.002260860702205208,0.043990553406129784,0.043801742845345354
Dew,35.55556339280093,0.998722016717813,0.0012779832821869785,0.986013013013013,0.013986986986986971,926.6091260993275,99.14577162781728,0.021064537046090178,0.0022643381177807863,0.04398905725161981,0.043785762757457464
Dew,35.60919797994681,0.9986281287150744,0.001371871284925552,0.9850140140140141,0.014985985985985883,926.5140793068372,99.26234343902522,0.021063095474991987,0.0022678281084552014,0.043987555409739205,0.043769782669569574
Dew,35.66300669361442,0.9985338833759847,0.0014661166240153012,0.9840150150150151,0.015984984984984907,926.4186445445202,99.37935639499864,0.02106164772212247,0.002271330730842708,0.043986047851870595,0.04375380258168168
Dew,35.71699033183656,0.9984392789004434,0.0015607210995566279,0.9830160160160161,0.01698398398398393,926.3228197721437,99.49681238539425,0.021060193753683443,0.0022748460419928862,0.043984534549219384,0.0437378224937938
Dew,35.77114969712885,0.9983443134771395,0.0016556865228605222,0.982017017017017,0.017982982982982954,926.2266029361675,99.61471331557229,0.021058733535646714,0.0022783740993978885,0.04398301547281167,0.04372184240590591
Dew,35.825485596539025,0.9982489852834184,0.001751014716581567,0.981018018018018,0.018981981981981977,926.1299919695982,99.73306110672904,0.021057267033751628,0.0022819149609962838,0.04398149059349209,0.04370586231801802
Dew,35.87999884169077,0.9981532924851475,0.001846707514852497,0.9800190190190191,0.01998098098098089,926.0329847918036,99.85185769600234,0.02105579421350171,0.0022854686851762874,0.043979959881921674,0.04368988223013013
Dew,35.93469024885064,0.9980572332365802,0.0019427667634197565,0.9790200200200201,0.020979979979979912,925.9355793083705,99.97110503668692,0.02105431504016234,0.0022890353307815133,0.04397842330857566,0.043673902142242246
Bubble,35.96669188878084,0.9980010010010011,0.001998998998998913,0.9784369836486173,0.02156301635138269,925.8785465153637,100.04090916613941,0.021053448813331363,0.002291122889780065,0.04397752381211212,0.04366457583414165
Dew,35.98956063897845,0.9979608056802184,0.002039194319781612,0.9780210210210211,0.021978978978978936,925.837773410935,100.09080509837082,0.021052829478757758,0.0022926149571149356,0.043976880843741344,0.043657922054354356
Dew,36.04461083778384,0.997864007946674,0.0021359920533260413,0.977022022022022,0.02297797797797796,925.7395649770178,100.2109598671002,0.02105133749406823,0.002296207623943503,0.043975332457515795,0.043641941966466466
Dew,36.09984167578765,0.9977668381545286,0.0022331618454713986,0.976023023023023,0.023976976976976982,925.640951869864,100.33157134556747,0.021049839050627316,0.0022998133915032998,0.04397377811980365,0.043625961878578576
Dew,36.15525398836061,0.997669294410192,0.0023307055898079687,0.9750240240240241,0.024975975975975895,925.541931938254,100.45264155319218,0.021048334112718475,0.0023034323205022647,0.04397221780031487,0.04360998179069069
Dew,36.21084861580571,0.9975713748077587,0.002428625192241296,0.9740250250250251,0.025974974974974918,925.4425030163641,100.57417252640569,0.02104682264437282,0.0023070644721275824,0.0439706514685624,0.04359400170280281
Dew,36.266626403404956,0.9974730774288629,0.002526922571137069,0.9730260260260261,0.02697397397397394,925.3426629235694,100.69616631876939,0.021045304609365607,0.0023107099080492753,0.04396907909385984,0.04357802161491492
Dew,36.32258820147422,0.9973744003425322,0.002625599657467781,0.972027027027027,0.027972972972972965,925.2424094642762,100.81862500113078,0.02104377997121331,0.0023143686904246734,0.04396750064531919,0.04356204152702703
Dew,36.37873486542513,0.9972753416050403,0.0027246583949597225,0.9710280280280281,0.028971971971971877,925.1417404277479,100.941550661811,0.021042248693170666,0.0023180408819036126,0.043965916091848384,0.043546061439139146
