Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_CH4_[-]
250.0,22.826722987945974,7.94856405313805,9.87701325688235,0.9773239923161468,0.8079572849855808,1017.7868690438637,52.28571304881291,1.73595908274418
250.0,23.06098165501341,7.90670094377964,9.906428539123304,0.9762441824264395,0.8010002785552771,1016.5811702431939,52.60878166001911,1.7310512946570904
250.0,23.294832005888225,7.865006845001176,9.935837944077335,0.9751643725367322,0.7941941786627835,1015.3755557153244,52.93237468230051,1.7261690253003759
250.0,23.52827432048321,7.823481046495125,9.965274374259751,0.9740845626470249,0.7875342797950976,1014.1700243716664,53.25649404996311,1.7213121890895229
250.0,23.761308892280013,7.7821228384989585,9.995151965628436,0.9730047527573176,0.7810160695830046,1012.9645751236566,53.58114172992575,1.7164806980922802
250.0,23.993936027540045,7.740931509602173,10.025205885914687,0.9719249428676102,0.7746352190509788,1011.7592068824453,53.906319721959875,1.7116744621101634
250.0,24.226156044596284,7.699906350037342,10.055147566174782,0.970845132977903,0.7683875734484561,1010.5539185586056,54.23203005888991,1.706893388741388
250.0,24.45796927321136,7.659046651234447,10.084981589819238,0.9697653230881956,0.7622691436225874,1009.3487090618684,54.55827480672795,1.7021373835428726
250.0,24.689376053898336,7.618351709144789,10.114832278625386,0.9686855131984884,0.7562760978958345,1008.1435773008543,54.88505606477108,1.6974063502033765
250.0,24.920376737369224,7.577820825177915,10.145285100360603,0.967605703308781,0.7504047544144286,1006.9385221828309,55.212375965665224,1.6927001907490191
250.0,25.150971683958172,7.537453307078832,10.175626655078203,0.9665258934190738,0.7446515739363391,1005.7335426134765,55.540236675431345,1.6880188057160475
250.0,25.38116126311548,7.497248467082977,10.205861467458654,0.9654460835293665,0.7390131530297488,1004.5286374966643,55.868640393469086,1.6833620942685574
250.0,25.61094585290842,7.457205619837686,10.235993947831517,0.9643662736396592,0.73348621765518,1003.3238057342467,56.19758935254092,1.678729954261303
250.0,25.840325839534998,7.417324081061534,10.26657149160144,0.9632864637499519,0.7280676171063898,1002.1190462258464,56.52708581872857,1.6741247774330241
250.0,26.069301616953016,7.377603167012628,10.297513774053236,0.9622066538602446,0.7227543182869575,1000.9143578686887,56.857132091388316,1.6695800834925114
250.0,26.297873586396204,7.338042195043851,10.328414058199094,0.9611268439705373,0.717543400301236,999.7097395573882,57.187730503082655,1.665059281062955
250.0,26.52604215604104,7.298640484329649,10.35921286312503,0.96004703408083,0.7124320493397113,998.5051901837962,57.518883419510445,1.6605622602294174
250.0,26.753807740608156,7.259397356437665,10.390089012803664,0.9589672241911227,0.7074175538404197,997.3007086368211,57.85059323942516,1.656088910271172
250.0,26.981170761029645,7.220312135408232,10.421500989641643,0.9578874143014154,0.7024972999092353,996.0962938022719,58.18286239454977,1.6516391197276965
250.0,27.20813164413497,7.181384148078247,10.4528080575327,0.9568076044117081,0.697668766983088,994.8919445627054,58.5156933494921,1.647212776480109
250.0,27.434690822328104,7.142612626147848,10.484005640630272,0.9557277945220009,0.6929295237213122,993.687659797273,58.849088601651566,1.642805912460711
250.0,27.660848733291402,7.103997130080178,10.515106184401668,0.9546479846322935,0.6882772241112515,992.4834383815856,59.183050681133615,1.6384267707556055
250.0,27.886605819729045,7.065536836630848,10.546817040970303,0.9535681747425863,0.6837096037753285,991.2792791875676,59.517582150656544,1.6340707615007173
250.0,28.11196252909243,7.027231114444285,10.578524209676026,0.9524883648528789,0.679224476467498,990.0751810833336,59.85268560546711,1.629737771944573
250.0,28.336919313330576,6.989079308294516,10.610131515369524,0.9514085549631717,0.6748197307479725,988.8711429330518,60.18836367325739,1.6254276867939461
250.0,28.56147662866965,6.951080764634302,10.641883259049756,0.9503287450734643,0.6704933268257062,987.6671635968279,60.524619014077885,1.621140390560633
250.0,28.785634935256468,6.9132348333218365,10.67397929949491,0.9492489351837571,0.6662432935597677,986.4632419305312,60.86145432000852,1.6168757675730867
250.0,29.009394697425364,6.8755408661026465,10.706374732929426,0.9481691252940497,0.6620677256053971,985.2593767858821,61.19887231611002,1.612633702002893
250.0,29.23275638279587,6.83799821901289,10.738671021194094,0.9470893154043425,0.6579647807090288,984.0555670100371,61.536875758828984,1.6084140778976503
250.0,29.45572046254434,6.800606112876777,10.770872208448381,0.9460095055146351,0.6539326771270825,982.8518114456804,61.87546743697843,1.6042167755077004
250.0,29.678287411110997,6.763364166486785,10.803109770317853,0.9449296956249278,0.6499696911740505,981.6481089308667,62.21465017134616,1.6000416865097213
250.0,29.90045770602867,6.7262716234793425,10.835918576643863,0.9438498857352206,0.646074154887776,980.4444582989241,62.5544268147495,1.5958886907718275
250.0,30.122231827745512,6.689327852360824,10.868629245042996,0.9427700758455132,0.6422444538061033,979.2408583783409,62.8948002519289,1.5917576722188995
250.0,30.34361025948368,6.652532225267188,10.901245841069027,0.941690265955806,0.6384790248488152,978.0373079926834,63.23577339950943,1.5876485148337884
250.0,30.56459348707691,6.615884117581424,10.933772342879372,0.9406104560660986,0.6347763542992202,976.8338059604839,63.5773492060165,1.5835611026931826
250.0,30.785181998848245,6.579382908263263,10.967160425796983,0.9395306461763914,0.6311349758797777,975.6303510951583,63.919530651804195,1.579495319997345
250.0,31.00537628544763,6.543027979578612,11.000579187431867,0.938450836286684,0.6275534689168869,974.4269422049114,64.26232074907348,1.5754510510957649
250.0,31.225176839742733,6.506818716967464,11.033904453327864,0.9373710263969768,0.6240304565899716,973.223578092642,64.60572254183668,1.5714501885643863
250.0,31.444584156683682,6.470754591288944,11.067140147344743,0.9362912165072694,0.6205646042604293,972.0202575558615,64.94973910593382,1.5674868786780318
250.0,31.66359873318657,6.434834822973162,11.10075224277336,0.9352114066175622,0.6171546178762455,970.8169793866005,65.29437354902967,1.5635442503378738
250.0,31.882221068037005,6.399058892704689,11.134588602792789,0.9341315967278548,0.6137992424482848,969.6137423713343,65.63962901062831,1.5596221977586995
250.0,32.10045166174538,6.363426198643309,11.168332569887049,0.9330517868381476,0.6104972605945929,968.4105452908799,65.98550866208444,1.555720607937741
250.0,32.31829101647623,6.327936142234863,11.201988056626307,0.9319719769484403,0.6072474911491416,967.2073869203365,66.3320157066379,1.5518393682614726
250.0,32.53573963593364,6.292588128444509,11.235844098615347,0.930892167058733,0.6040487878318,966.0042660289844,66.67915337944471,1.547978366528254
250.0,32.752798025266976,6.257381565512817,11.270312273412124,0.9298123571690257,0.6009000379763343,964.8011813802125,67.02692494759997,1.544137490980194
250.0,32.96946669098444,6.2223158654771415,11.304782201216646,0.9287325472793184,0.5978001613135944,963.5981317314441,67.37533371021401,1.5403166303296367
250.0,33.185746140852046,6.1873904439882,11.339164153452252,0.9276527373896111,0.5947481088070629,962.3951158340494,67.72438299842784,1.5365156737739958
250.0,33.40163688382305,6.152604720500947,11.37360310742256,0.9265729274999038,0.5917428615381828,961.1921324332696,68.07407617550355,1.5327345109889794
250.0,33.61713942995578,6.117958117888242,11.408584947388256,0.9254931176101965,0.5887834296390333,959.9891802681448,68.4244166368709,1.528973032126365
250.0,33.83225429061845,6.083450060726964,11.443476215486236,0.9244133077204892,0.585868851272141,958.7862580715721,68.7754078112171,1.5252311278250374
250.0,34.046981977246254,6.049079981494728,11.478280777563334,0.9233334978307819,0.5829981916425008,957.5833645696782,69.12705315656005,1.5215086891730725
250.0,34.26132300303027,6.014847311397722,11.513032641164273,0.9222536879410747,0.5801705420711886,956.3804984825657,69.47935616627018,1.5178056077948971
250.0,34.475277881651444,5.980751288221151,11.548438627621465,0.9211738780513673,0.57738501908726,955.1776585236995,69.83232036524726,1.5141217739423558
250.0,34.68884712755963,5.946791749697707,11.584071701308098,0.9200940681616601,0.5746407635666502,953.9748433999608,70.18594931098256,1.5104570835431805
250.0,34.90203125585221,5.9129679384920575,11.61961859495235,0.9190142582719527,0.571936939904272,952.7720518115766,70.54024659366,1.5068114283418474
250.0,35.114830782246216,5.879279301149917,11.655083076698354,0.9179344483822454,0.5692727352196421,951.5692824520515,70.89521583627196,1.5031970226623892
250.0,35.32724622299172,5.845725287624072,11.691180770922943,0.9168546384925381,0.5666473585944471,950.3665340080813,71.25086069472067,1.4996262351104506
250.0,35.539278094834465,5.812305351359583,11.727237521392631,0.9157748286028309,0.5640600403405778,949.1638051594896,71.60718485794483,1.4960736494791833
250.0,35.75092691495493,5.779018949273208,11.76320959055196,0.9146950187131235,0.5615100312972394,947.9610945791613,71.96419204804837,1.4925391645466337
250.0,35.9621932008975,5.745865541610812,11.799100743332831,0.9136152088234162,0.5589966021557656,946.7584009329526,72.32188602041903,1.4890226796993666
250.0,36.1730774705299,5.71284459228209,11.835579035967449,0.9125353989337089,0.5565190428109192,945.555722879636,72.68027056387886,1.485524094939139
250.0,36.38358024200447,5.679955568385139,11.872327232020773,0.9114555890440016,0.5540766617374325,944.353059070815,73.03934950081548,1.4820433108847297
250.0,36.59370203365445,5.647197940584402,11.909056372602976,0.9103757791542944,0.5516687853906651,943.1504081508605,73.39912668732812,1.478580228771089
250.0,36.80344336403295,5.614571182590582,11.945705179773142,0.909295969264587,0.5492947576303536,941.9477687568384,73.75960601339116,1.4751347504514776
250.0,37.01280475176722,5.582074771375425,11.982926924407082,0.9082161593748798,0.5469539391663357,940.7451395184289,74.12079140299647,1.4717067783880078
250.0,37.22178671558864,5.549708187210598,12.020166227393396,0.9071363494851724,0.5446457070253311,939.5425190578653,74.4826868143228,1.4682962156597696
250.0,37.430389774242045,5.5174709133874,12.05732322504381,0.9060565395954652,0.5423694540378647,938.3399059898558,74.84529623990326,1.464902965956077
250.0,37.63861444647878,5.485362436568899,12.094401666997179,0.9049767297057578,0.5401245883444212,937.1372989215143,75.2086237068004,1.461526933584141
250.0,37.846461250959415,5.4533822468966475,12.132082872998808,0.9038969198160506,0.5379105329199918,935.9346964522798,75.57267327676745,1.4581680234762056
250.0,38.05393070626952,5.421529837861679,12.170092478603602,0.9028171099263432,0.5357267251162895,934.7320971738578,75.9374490464524,1.4548261411901766
250.0,38.261023330844715,5.389804706517414,12.208020492405678,0.901737300036636,0.5335726162207675,933.5294996701367,76.30295514756823,1.4515011929146464
250.0,38.467739642951784,5.358206353405428,12.24587065416214,0.9006574901469286,0.5314476710318086,932.326902517118,76.66919574708861,1.4482263621737688
250.0,38.67408016060926,5.326734282420104,12.284364355485069,0.8995776802572214,0.5293513674493828,931.1243042828428,77.03617504744447,1.4449701680231086
250.0,38.88004540160887,5.2953880513854585,12.32280281341093,0.898497870367514,0.5272831960804811,929.9217035273275,77.40389728672413,1.441730117482105
250.0,39.08563588342793,5.2641670711360256,12.361161861982033,0.8974180604778068,0.5252426598587794,928.7190988024722,77.77236673887634,1.438506110932574
250.0,39.29085212321058,5.233070811815385,12.399594129115577,0.8963382505880995,0.523229273677867,927.5164886520006,78.14158771391912,1.4352950767091888
250.0,39.49569463774413,5.20209895212839,12.43866075003168,0.8952584406983922,0.5212425640375286,926.3138716113865,78.5115645581582,1.4321042097867664
250.0,39.70016394339517,5.171250944265493,12.477867293012416,0.8941786308086849,0.519282068702515,925.1112462077666,78.88230165439347,1.4289291690042585
250.0,39.904260556099935,5.140526443318244,12.516995345904313,0.8930988209189776,0.51734733637332,923.9086109598848,79.25380342215865,1.4257698704205455
250.0,40.10798499131843,5.109924735334462,12.556339318052494,0.8920190110292703,0.5154379263684409,922.7059643779985,79.62607431793153,1.42262622727907
250.0,40.31133776399702,5.0794454540820695,12.596058330126922,0.8909392011395629,0.5135534083176782,921.5033049638139,79.99911883536875,1.419498157944826
250.0,40.51431938855477,5.049088130087717,12.635697208541828,0.8898593912498557,0.5116933618660429,920.3006312104089,80.37294150554713,1.4163855794111782
250.0,40.71693037882932,5.018852295965909,12.675259755634897,0.8887795813601485,0.5098573763878239,919.097941602157,80.74754689720086,1.4132884090826603
250.0,40.91917124804213,4.988737492342632,12.715301996496471,0.8876997714704411,0.5080450507103973,917.8952346146463,81.12293961695082,1.4102065645819168
250.0,41.12104250879772,4.958743272987985,12.75581519403854,0.8866199615807338,0.5062559928474827,916.692508714606,81.49912430957292,1.4071399641573894
250.0,41.32254467300728,4.928869192151453,12.796249379834059,0.8855401516910265,0.504489819741317,915.4897623598297,81.87610565823198,1.4041198094221377
250.0,41.52367825189442,4.899114796633601,12.836608383192626,0.8844603418013192,0.502746157013574,914.2869939990933,82.25388838474281,1.40111654844604
250.0,41.72444375596575,4.869479634542053,12.87753209823807,0.8833805319116119,0.5010246387245564,913.0842020720887,82.63247724983896,1.398127785351549
250.0,41.92484169493526,4.839963258397004,12.918479667173536,0.8823007220219046,0.4993249071403959,911.8813850093209,83.01187705341256,1.3951534458055144
250.0,42.12487257775031,4.810565194669873,12.959350961139378,0.8812209121321973,0.49764661250796105,910.6785412320547,83.39209263480642,1.3921934577389456
250.0,42.32453691252321,4.781285066639634,13.00046371007202,0.88014110224249,0.49598941283714987,909.4756691522183,83.77312887306647,1.3892477448211435
250.0,42.52383520652443,4.752122409586728,13.042297383761486,0.8790612923527827,0.49435297369031234,908.2727671723264,84.1549906872243,1.3863162355518412
250.0,42.7227679661379,4.7230767911100955,13.084052356899988,0.8779814824630754,0.4927369679785033,907.0698336854059,84.53768303657287,1.3833988578070773
250.0,42.921335696838796,4.694147782546702,13.125732528052438,0.8769016725733682,0.49114107576434635,905.8668670749012,84.9212109209507,1.3804955399938275
250.0,43.11953890315823,4.665334956128229,13.16771590030406,0.8758218626836608,0.4895649840712296,904.6638657146003,85.30557938102042,1.3776062113039458
250.0,43.317378088678566,4.636637858920684,13.209986698451736,0.8747420527939536,0.4880083866986081,903.4608279685606,85.69079349857302,1.3747308025227853
250.0,43.51485375597313,4.60805609464849,13.252197763091885,0.8736622429042462,0.48647098404321026,902.2577521910052,86.07685839680593,1.3718692416245715
250.0,43.711966406591905,4.579589266763604,13.294700426896668,0.872582433014539,0.48495248292586907,901.0546367262519,86.46377924062514,1.369050024676901
250.0,43.908716541026756,4.551236947782449,13.337791185053526,0.8715026231248316,0.48345259642384797,899.8514799086262,86.85156123694729,1.3662475085124361
250.0,44.105104658711774,4.52299864987527,13.380881399909349,0.8704228132351244,0.4819710437084009,898.6482800623784,87.24020963500236,1.3634581398786632
250.0,44.30113125794344,4.494874098218642,13.423897713608717,0.869343003345417,0.4805075498874199,897.4450355015913,87.62972972663822,1.3606818571676351
250.0,44.49679683590859,4.466862829244921,13.467085727709645,0.8682631934557097,0.4790618458529572,896.2417445301005,88.02012684664304,1.3579185964144311
250.0,44.692101888612655,4.4389644384911335,13.5106943458497,0.8671833835660024,0.4776336681334494,895.0384054413997,88.41140637304096,1.355168295424333
250.0,44.88704691087127,4.4111785243502455,13.554547740499316,0.8661035736762952,0.47622275875049636,893.8350165185557,88.80357372742469,1.352430892517141
250.0,45.08163239628919,4.383504689077425,13.598398848324564,0.8650237637865879,0.47482886508001454,892.6315760341283,89.19663437527888,1.3497063264920375
250.0,45.275858837206734,4.355942518187416,13.642770170658586,0.8639439538968805,0.4734517397176266,891.4280822500599,89.5905938262907,1.346994536184312
250.0,45.46972672471799,4.328491654881828,13.687210391086168,0.8628641440071733,0.472091140348093,890.2245334176132,89.98545763469801,1.3442954626135533
250.0,45.663236548585,4.30115169617362,13.731578496121166,0.861784334117466,0.4707468296187189,889.0209277772509,90.3812313996021,1.3416096696522073
250.0,45.856388797249345,4.2739222565273565,13.776115040440402,0.8607045242277587,0.4694185750165492,887.817263558566,90.77792076531829,1.3389663973383277
250.0,46.04918395779789,4.246802953718466,13.821411180814202,0.8596247143380513,0.4681061487491917,886.6135389801777,91.17553142170432,1.3363351799463579
250.0,46.24162251592554,4.219793408867101,13.866696759763059,0.8585449044483441,0.46680932762923644,885.4097522496439,91.57406910451202,1.3337159638058125
250.0,46.43370495591879,4.192893225838587,13.911912214220322,0.8574650945586368,0.46552789296204355,884.2059015633636,91.9735395957253,1.331108697378948
250.0,46.625431760621446,4.166102077075151,13.957706553892166,0.8563852846689295,0.46426163043686586,883.001985106484,92.37394872391539,1.3285133248108163
250.0,46.81680341140166,4.13941956526518,14.00351287113967,0.8553054747792221,0.4630103300211352,881.7980010528013,92.77530236458776,1.3259297949636797
250.0,47.00782038812972,4.112845320749541,14.049283319206237,0.8542256648895149,0.4617737858578437,880.593947564664,93.17760644053536,1.3233580557881202
250.0,47.1984831691549,4.086378977793452,14.09571651830096,0.8531458549998076,0.4605517961659006,879.3898227928847,93.58086692220975,1.3207980557651788
250.0,47.38879223127276,4.060020346607526,14.142449872617469,0.8520660451101003,0.45934416314336485,878.1856248766298,93.98508982807525,1.3182514690931038
250.0,47.57874804968074,4.033768730567386,14.189109108645802,0.850986235220393,0.4581506928734505,876.9813519433234,94.39028122496967,1.3157153443597944
250.0,47.76835109799355,4.007623935027192,14.235839425425247,0.8499064253306857,0.45697119523324387,875.7770021085552,94.79644722848634,1.3132184164926561
250.0,47.957601848156976,3.9815856051545384,14.28309554102723,0.8488266154409784,0.45580548380498104,874.5725734759666,95.20359400332751,1.3107340317673923
250.0,48.14650077046074,3.9556533891354926,14.33045914667887,0.8477468055512711,0.4546533757899008,873.3680641371561,95.61172776369814,1.308260717809416
250.0,48.33504833349712,3.929826971681478,14.377979671586047,0.8466669956615638,0.45351469192446037,872.1634721715786,96.02085477367542,1.3057983160652444
250.0,48.52324500412837,3.9041059418924844,14.4261030201299,0.8455871857718565,0.4523892563989535,870.9587956464343,96.43098134758364,1.3033471713428666
250.0,48.71109124746628,3.878489985026151,14.474224577003781,0.8445073758821492,0.4512768967783929,869.7540326165683,96.84211385039104,1.3009069730112242
250.0,48.89858752682671,3.85297875921868,14.522277725861024,0.843427565992442,0.4501774439255922,868.5491811243675,97.25425869809246,1.2984776791795836
250.0,49.085734303715675,3.8275719251553353,14.570745999536284,0.8423477561027346,0.4490907319263761,867.344239199644,97.66742235809103,1.296059248302082
250.0,49.272532037804275,3.802269146306105,14.619818542148572,0.8412679462130274,0.44801659801686616,866.1392048595425,98.08161134961279,1.2936516391698716
250.0,49.458981186871455,3.777070088658886,14.668821251419281,0.84018813632332,0.44695488251276577,864.9340761084148,98.49683224407887,1.2912745713582656
250.0,49.64508220679455,3.7519744208523247,14.718070959085537,0.8391083264336128,0.44590542874056766,863.7288509377184,98.91309166551888,1.288915836507968
250.0,49.83083555152297,3.726981814078397,14.767672620392753,0.8380285165439054,0.444868082970642,862.5235273259107,99.3303962909734,1.2865673502537738
250.0,50.0162416730281,3.7020919422732694,14.817205853601088,0.8369487066541981,0.4438426943521568,861.3181032383219,99.74875285089004,1.2842290772678466
250.0,50.201301021301596,3.677304466509273,14.867206112680499,0.8358688967644908,0.4428291148497278,860.1125766270637,100.16816812954953,1.2819009741915572
250.0,50.3860140442805,3.6526191239323094,14.917769878637174,0.8347890868747836,0.44182719918179814,858.9069454308883,100.58864896545285,1.279583022439667
250.0,50.57038118786655,3.6280352816717016,14.968263671178654,0.8337092769850762,0.44083680476064846,857.7012075750989,101.01020225175479,1.277275180091399
250.0,50.75440289585136,3.603553173148538,15.018775930169063,0.8326294670953689,0.439857791634032,856.4953609714149,101.4328349366699,1.2749774120322148
250.0,50.938079609910844,3.5791722104060084,15.06987428551627,0.8315496572056617,0.438890022428335,855.2894035178666,101.85655402389905,1.272695072319477
250.0,51.121411769557895,3.5548920829126556,15.121242522804607,0.8304698473159544,0.43793336229326146,854.0833330986636,102.28136657303847,1.270443796138462
250.0,51.30439981213182,3.530712481483147,15.172656828259178,0.8293900374262471,0.4369876788479692,852.8771475840945,102.70727970002812,1.2682020548745012
250.0,51.487044172722996,3.506633095198192,15.224728263527176,0.8283102275365397,0.43605284212860673,851.6708448303791,103.13430057754482,1.2659698199525682
250.0,51.669345284187045,3.4826533280767182,15.276730648289167,0.8272304176468325,0.4351287245372533,850.4644226795725,103.56243643546607,1.2637470635501915
250.0,51.85130357708536,3.4587734240832506,15.32866943336515,0.8261506077571251,0.43421520079214954,849.257878959426,103.99169456128078,1.2615337559981685
250.0,52.03291947964795,3.434993068558643,15.38165057268885,0.8250707978674179,0.43331214787926536,848.0512114832662,104.42208230053247,1.259329870869932
250.0,52.214193417762516,3.4113114560421782,15.434637626462212,0.8239909879777105,0.4324194450050628,846.8444180498707,104.85360705725279,1.2571353791299391
250.0,52.39512581490785,3.3877285815388634,15.487560081867187,0.8229111780880033,0.4315369735505297,845.6374964433364,105.28627629440206,1.2549575117439717
250.0,52.57571709214628,3.36424415150209,15.541116100796764,0.8218313681982959,0.43066461702635367,844.430444432959,105.72009753431463,1.252807094274811
250.0,52.75596766807608,3.3408577632336125,15.594719208291224,0.8207515583085887,0.42980226102926083,843.2232597730955,106.15507835913702,1.2506655634436157
250.0,52.93587795878358,3.3175693945997624,15.648664034702541,0.8196717484188814,0.4289497931994535,842.0159402030329,106.59122641127419,1.2485330826005823
250.0,53.11544837784335,3.2943784967214134,15.703200500598522,0.8185919385291741,0.428107103179141,840.8084834468668,107.02854939384751,1.2464088217724183
250.0,53.294679336242154,3.2712849335928307,15.757730634521721,0.8175121286394668,0.42727408257209404,839.600887213355,107.46705507113339,1.2442933495829107
250.0,53.473571242361665,3.2482884081398584,15.812198859670616,0.8164323187497595,0.42645062490425056,838.3931491957838,107.90675126902038,1.2421866442077973
250.0,53.652124501940015,3.2253885975838803,15.867628927117087,0.8153525088600522,0.42563662558527426,837.1852670718437,108.3476458754682,1.240089395699905
250.0,53.83033951802723,3.202584933319521,15.923166929368882,0.8142726989703449,0.42483198187108506,835.9772385034721,108.78974684095081,1.2380248420472633
250.0,54.008216690951066,3.179877852105755,15.978693736790383,0.8131928890806376,0.42403659282733575,834.769061136729,109.23306217892375,1.2359685808078513
250.0,54.185756418280455,3.157266560046107,16.034846293891853,0.8121130791909303,0.42325035929378724,833.5607326016507,109.67759996629239,1.233920589624493
250.0,54.36295909479238,3.134750899412376,16.09103795961755,0.811033269301223,0.4224731838495333,832.3522505121095,110.12336834385407,1.2318808538142094
250.0,54.53982511241257,3.1123306173717857,16.147682162111153,0.8099534594115156,0.42170497077913927,831.1436124656716,110.57037551678057,1.2298493568144713
250.0,54.716354860180616,3.090005315703703,16.20485434632807,0.8088736495218084,0.42094562603954394,829.9348160434371,111.01862975505519,1.2278260806079693
250.0,54.89254872423783,3.067774994501744,16.261963395111863,0.8077938396321012,0.42019505722783523,828.725858809918,111.46813939397535,1.2258139659168337
250.0,55.068407087740525,3.0456392588936807,16.319285446337815,0.8067140297423938,0.41945317354976475,827.5167383128664,111.91891283458564,1.223830857704712
250.0,55.24393033084676,3.0235978552300002,16.377444257551225,0.8056342198526865,0.4187198857890379,826.3074520831389,112.37095854416697,1.221855519970868
250.0,55.41911883068003,3.00165052944805,16.43558557327033,0.8045544099629792,0.4179951062773553,825.097997634541,112.8242850566952,1.2198879400906044
250.0,55.59397296126142,2.9797971305090276,16.4940917467953,0.803474600073272,0.4172787488651743,823.8883724636775,113.27890097332639,1.2179281030061597
250.0,55.76849309348948,2.9580371962267638,16.55285278018318,0.8023947901835646,0.4165707288931546,822.6785740497827,113.7348149628405,1.215976001259638
250.0,55.94267959507287,2.9363705642593843,16.611897701991538,0.8013149802938573,0.4158709631643133,821.4685998545835,114.19203576213748,1.2140316201679995
250.0,56.11653283051461,2.9147970109993624,16.671626637480635,0.80023517040415,0.4151793699168288,820.2584473221319,114.65057217670628,1.2121095326698923
250.0,56.29005316104509,2.8933162964501076,16.731431649585105,0.7991553605144427,0.41449586879749784,819.0481138786453,115.11043308109389,1.2102033412856072
250.0,56.46324094457947,2.871928175572088,16.79124424329295,0.7980755506247355,0.41382038083580114,817.8375969323439,115.57162741937482,1.2083044461762713
250.0,56.63609653568834,2.8506323885133544,16.851986222763344,0.7969957407350281,0.4131528284186167,816.6268938732923,116.03416420563242,1.2064128381879362
250.0,56.80862028551109,2.8294287434965457,16.912847342640916,0.7959159308453209,0.41249313526549924,815.4160020732221,116.49805252442087,1.2045285102741399
250.0,56.980812541771975,2.80831697483036,16.97394840836322,0.7948361209556135,0.4118412264045576,814.2049188853916,116.963301531275,1.2026514536073019
250.0,57.15267364865728,2.7872968487007723,17.035436864372336,0.7937563110659063,0.4111970281488801,812.9936416443774,117.42992045313035,1.2007931561546545
250.0,57.32420394683883,2.7663681332288674,17.097197855404012,0.7926765011761989,0.4105604680735133,811.7821676659435,117.89791858883945,1.1989527272027878
250.0,57.49540377335653,2.745530598783106,17.159624875074158,0.7915966912864917,0.40993147499299104,810.5704942468373,118.36730530962275,1.1971191682577251
250.0,57.66627346162103,2.7247840177191334,17.22218145231362,0.7905168813967843,0.40930997893937426,809.3586186646379,118.83809005956279,1.1952924750699006
