P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m]
18.35357602695669,0.999,0.9776999437167403,8.990512751245065,9.006210163519437
18.856512333492294,0.9980010010010011,0.9563941557207242,8.939825536086357,8.971307827282795
19.359689380885598,0.9970020020020021,0.9360221799048166,8.889086213603349,8.936425009783562
19.862953543584734,0.996003003003003,0.9165433945734228,8.838323344220699,8.901564882228412
20.366171637205127,0.995004004004004,0.8979160030396192,8.787560862340014,8.866730338219321
20.869228540529797,0.9940050050050051,0.8800982225062532,8.736818938793721,8.831923974062628
21.372024055185804,0.9930060060060061,0.8630490515649316,8.686114772230026,8.797148155118022
21.874470447091547,0.9920070070070071,0.8467287568444641,8.635463168969475,8.76240505885284
22.376490495322855,0.991008008008008,0.8310991679870651,8.584876999339663,8.727696715204653
22.87801592343563,0.990009009009009,0.8161238440513819,8.534367540868132,8.693025032306576
23.378986122956256,0.9890100100100101,0.8017681521784187,8.483944745511412,8.658391815166354
23.879347103139203,0.9880110110110111,0.7879992868820099,8.433617449230493,8.623798778603275
24.3790506182497,0.987012012012012,0.7747862494129678,8.383393538376762,8.589247556153728
24.878053435908477,0.986013013013013,0.7620998006922772,8.333280083438238,8.554739706244781
25.3763167188795,0.9850140140140141,0.7499123972416492,8.283283447871224,8.520276716580925
25.87380549899159,0.9840150150150151,0.7381981167283226,8.233409377705579,8.485860007408261
26.370488226746943,0.9830160160160161,0.7269325777764298,8.183663076143864,8.451490934108785
26.86633638354843,0.982017017017017,0.716092857309993,8.134049266310456,8.417170789423135
27.361324146201845,0.981018018018018,0.7056574077049804,8.084572244532913,8.38290080549059
27.855428095382862,0.9800190190190191,0.6956059753193927,8.035235925974,8.348682155820903
28.348626961270675,0.9790200200200201,0.6859195214599518,7.986043884012238,8.314515957259884
28.840901400821878,0.9780210210210211,0.6765801464748611,7.93699938446232,8.280403271979344
29.33223380207702,0.977022022022022,0.6675710173968585,7.88810541547894,8.2463451094927
29.822608111750956,0.976023023023023,0.6588762993574382,7.839364713909184,8.212342428735134
30.312009682815948,0.9750240240240241,0.6504810908866624,7.790779788442667,8.178396140095177
30.80042513951845,0.9740250250250251,0.6423713630633325,7.742352940264803,8.144507107517486
31.28784225743842,0.9730260260260261,0.6345339024620048,7.694086281389778,8.1106761505652
31.774249856741985,0.972027027027027,0.6269562577670312,7.645981751050037,8.07690404646617
32.259637706929134,0.9710280280280281,0.6196266899027751,7.59804113038346,8.043191532124649
32.74399644167918,0.9700290290290291,0.6125341255088685,7.550266055630859,8.00953930608768
33.22731748256475,0.9690300300300301,0.6056681135792855,7.502658030024258,7.9759480304577055
33.70959297059561,0.968031031031031,0.5990187850800704,7.45521843452069,7.942418332744622
34.19081570466738,0.967032032032032,0.5925768153612442,7.407948537513316,7.908950807652045
34.67097908611549,0.9660330330330331,0.5863333891822997,7.360849503633535,7.875546018793965
35.150077068711305,0.9650340340340341,0.580280168176611,7.313922401745038,7.84220450034024
35.62810411346411,0.9640350350350351,0.5744092605877344,7.267168212214288,7.808926758588944
36.10505514773528,0.963036036036036,0.5687131931187911,7.220587833533866,7.775713273465774
36.58092552816082,0.9620370370370371,0.5631848847450135,7.174182088365556,7.742564499951208
37.055711007006224,0.9610380380380381,0.5578176223486118,7.127951729060965,7.709480869436287
37.5294077016127,0.9600390390390391,0.5526050380439956,7.081897442711725,7.676462791008828
38.00201206651861,0.9590400400400401,0.5475410880702385,7.036019855775103,7.643510652671972
38.473520868138536,0.958041041041041,0.542620033136003,6.990319538316807,7.610624822497981
38.94393116159235,0.9570420420420421,0.5378364201106499,6.944797007904443,7.577805649718338
39.413240269555175,0.9560430430430431,0.5331850649622656,6.899452733187821,7.545053465754525
