P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m]
6.554640640279866,0.999,0.9211567481955522,15.626873358406275,15.653666979812128
7.118798837124945,0.9980010010010011,0.8538704463989261,15.546401109120222,15.600327059415468
7.6834323839962115,0.9970020020020021,0.7959443503237953,15.465730994973152,15.54698269351297
8.248030699159413,0.996003003003003,0.7456767788139713,15.384974637514743,15.4936414601549
8.812253572812617,0.995004004004004,0.7017174843445072,15.304208452320319,15.44031298105931
9.37583643974327,0.9940050050050051,0.6629959429130914,15.223491038893599,15.38700871362733
9.938605123297293,0.9930060060060061,0.62865957645278,15.142863845986122,15.333738312611988
10.500425247943369,0.9920070070070071,0.5980245303185152,15.062359191050588,15.280510791763154
11.061195199641457,0.991008008008008,0.5705379368431499,14.982002152420996,15.227334046040419
11.620847274378745,0.990009009009009,0.5457492026075906,14.90181121536769,15.174214479787972
12.179302412850259,0.9890100100100101,0.5232879787110569,14.82180427641669,15.12115867969734
12.736521149932102,0.9880110110110111,0.5028476729931941,14.741992932068358,15.068171280256507
13.292465521819146,0.987012012012012,0.48417247940727687,14.662387395301844,15.015256525525535
13.847105084859212,0.986013013013013,0.4670474850878225,14.582996011310055,14.962418034480024
14.400415239832096,0.9850140140140141,0.4512909349352037,14.503825648440277,14.909658897612186
14.952375980584964,0.9840150150150151,0.4367481570855471,14.424881996239359,14.856981759563007
15.502963575208037,0.9830160160160161,0.42328673401770356,14.346170623495551,14.80438911069005
16.05219312399624,0.982017017017017,0.41079280378123134,14.267692287682468,14.751882045100803
16.600019286155906,0.981018018018018,0.39916767919797724,14.18945419393778,14.699463278668379
17.14644604356838,0.9800190190190191,0.3883257040978335,14.11145767903433,14.647133866907835
17.691465829776426,0.9790200200200201,0.3781920406362083,14.033705133272594,14.594895070039113
18.235072387020825,0.9780210210210211,0.36870105407879283,13.956198587729146,14.542747982697614
18.77726054714122,0.977022022022022,0.35979494833451275,13.87893977195165,14.49069355773159
19.31802605480891,0.976023023023023,0.35142263569871063,13.801930160976365,14.438732626180043
19.857365423887018,0.9750240240240241,0.3435387955480657,13.725171013883294,14.386865914092054
20.39527581992499,0.9740250250250251,0.3361030863738169,13.648663405596809,14.335094056728943
20.931754963481367,0.9730260260260261,0.32907948295372635,13.572408253262887,14.283417610594979
21.466801050080086,0.972027027027027,0.3224357161992457,13.49640633824197,14.231837063660473
22.000412683576208,0.9710280280280281,0.3161427976799866,13.420658324539337,14.180352844077111
22.53258882042838,0.9700290290290291,0.31017461432541654,13.345164774323257,14.128965327631278
23.06332872284115,0.9690300300300301,0.30450758155952046,13.269926161050785,14.077674844138661
23.592631919155764,0.968031031031031,0.2991203453076931,13.19494288061767,14.026481682946848
24.120498170248958,0.967032032032032,0.2939935250550675,13.120215260864512,13.975386097683616
24.646927440921452,0.9660330330330331,0.2891094915252192,13.045743569739898,13.92438831037551
25.171919875403237,0.9650340340340341,0.2844521736790311,12.971528022274954,13.873488515008937
25.695475776276446,0.9640350350350351,0.28000689062426837,12.897568786640317,13.822686880644676
26.217595586408983,0.963036036036036,0.27576020477888197,12.823865989370853,13.771983554130781
26.73827987319074,0.9620370370370371,0.27169979322299564,12.750419719906434,13.721378662478132
27.2575293149689,0.9610380380380381,0.2678143346704686,12.67723003454956,13.670872314945944
27.775344689146326,0.9600390390390391,0.2640934098960299,12.604296959922644,13.620464604876132
28.29172686185001,0.9590400400400401,0.2605274137892965,12.531620496000224,13.57015561131175
28.806676778829964,0.958041041041041,0.2571074774848706,12.459200618772831,13.519945400427348
29.32019545749349,0.9570420420420421,0.25382539924929803,12.3870372825959,13.469834026796804
29.832283979866677,0.9560430430430431,0.2506735829990235,12.315130422264858,13.41982153451892
30.342943486393846,0.9550440440440441,0.24764498348562936,12.24347995485417,13.36990795821949
30.852175170411957,0.9540450450450451,0.24473305732104023,12.172085781349992,13.320093323944805
31.359980273294706,0.9530460460460461,0.24193172190523302,12.10094774946173,13.270377637930121
31.866360080073065,0.9520470470470471,0.23923530509392604,12.03006580728147,13.2207609348279
32.371315915569824,0.9510480480480481,0.23663852619315418,11.959439779128193,13.171243207971617
32.874849140925406,0.9500490490490491,0.23413645332506164,11.889069514695878,13.121824456288701
33.37696115048082,0.94905005005005,0.23172447738706745,11.818954853471501,13.07250467337825
33.877653368986245,0.9480510510510511,0.22939828610281401,11.749095625574107,13.023283847979604
34.37692724908093,0.9470520520520521,0.2271538405346763,11.67949165251049,12.97416196439568
34.87478426902837,0.9460530530530531,0.22498735378991463,11.610142747858102,12.92513900287607
35.371225887074836,0.9450540540540541,0.22289527159887368,11.541048722480173,12.876214940728609
35.86625366570073,0.9440550550550552,0.22087425498218827,11.472209371779977,12.8273897504171
36.35986915739022,0.9430560560560561,0.2189211640116585,11.403624488082622,12.778663401836344
36.8520739243137,0.9420570570570571,0.21703304324745012,11.335293858859615,12.730035862194681
37.34286954572033,0.9410580580580581,0.21520710841618504,11.26721726621815,12.681507096097134
