Branch,Pressure [bar],x_CO2 [-],x_Ar [-],y_CO2 [-],y_Ar [-],rho_L [kg/m3],rho_V [kg/m3],rho_L_mol_cm3 [mol/cm3],rho_V_mol_cm3 [mol/cm3],M_liq [kg/mol],M_vap [kg/mol]
Dew,19.81242658457978,0.9999498471564007,5.0152843599327035e-05,0.999,0.0010000000000000009,1031.0747651177348,52.0142279715646,0.02342856740971639,0.001181995447484624,0.044009296304225724,0.0440054385
Dew,19.837349552678425,0.9998996465441575,0.00010035345584247235,0.9980010010010011,0.001998998998998913,1031.055768619405,52.068052717586596,0.023428244302559676,0.0011833276923740427,0.044009092414439094,0.044001381065565566
Dew,19.862322626055374,0.9998493475457744,0.00015065245422563045,0.9970020020020021,0.0029979979979979365,1031.0367350225672,52.122009145998575,0.023427920562154127,0.0011846631759464268,0.04400888812505716,0.04399732363113113
Dew,19.887346018542054,0.9997989496964605,0.00020105030353945175,0.996003003003003,0.00399699699699696,1031.01766414121,52.176097741423156,0.023427596185260323,0.0011860019101137091,0.04400868343419218,0.043993266196696704
Dew,19.91241994466625,0.9997484525299682,0.00025154747003175437,0.995004004004004,0.004995995995995983,1030.9985557887335,52.23031899096365,0.0234272711686285,0.0011873439068486116,0.04400847833995047,0.04398920876226226
Dew,19.937544619666586,0.9996978555785735,0.000302144421426509,0.9940050050050051,0.0059949949949948955,1030.9794097779436,52.28467338424304,0.0234269455089984,0.0011886891781855574,0.04400827284043238,0.04398515132782783
Dew,19.962720259485884,0.9996471583730555,0.00035284162694448895,0.9930060060060061,0.006993993993993919,1030.960225921044,52.33916141336939,0.023426619203099176,0.0011900377362199146,0.044008066933732166,0.04398109389339339
Dew,19.987947080792686,0.999596360442677,0.00040363955732303225,0.9920070070070071,0.007992992992992942,1030.9410040296239,52.39378357299985,0.02342629224764915,0.0011913895931094792,0.04400786061793794,0.043977036458958965
Dew,20.013225300978274,0.9995454613151639,0.0004545386848361366,0.991008008008008,0.008991991991991966,1030.9217439146512,52.44854036031863,0.02342596463935569,0.0011927447610740026,0.04400765389113154,0.043972979024524524
Dew,20.03855513817885,0.9994944605166851,0.0005055394833148874,0.990009009009009,0.009990990990990989,1030.9024453864693,52.50343227510355,0.023425636374915168,0.001194103252396734,0.04400744675138852,0.04396892159009009
Dew,20.063936811273145,0.9994433575718329,0.000556642428167109,0.9890100100100101,0.010989989989989901,1030.8831082547786,52.558459819706194,0.023425307451012626,0.0011954650794239986,0.044007239196778,0.043964864155655654
Dew,20.08937053989566,0.999392152003602,0.0006078479963980143,0.9880110110110111,0.011988988988988925,1030.8637323286362,52.61362349908715,0.023424977864321753,0.001196830254566028,0.04400703122536264,0.04396080672122122
Dew,20.114856544440155,0.99934084333337,0.0006591566666299675,0.987012012012012,0.012987987987987948,1030.8443174164431,52.66892382081697,0.02342464761150471,0.001198198790297012,0.04400682283519848,0.043956749286786785
Dew,20.140395046084898,0.9992894310808769,0.0007105689191231335,0.986013013013013,0.013986986986986971,1030.8248633259434,52.72436129515311,0.023424316689212056,0.0011995706991568776,0.044006614024334985,0.04395269185235235
Dew,20.165986266768844,0.9992379147642041,0.0007620852357959063,0.9850140140140141,0.014985985985985883,1030.805369864197,52.77993643494609,0.023423985094082268,0.0012009459937491853,0.04400640479081482,0.04394863441791792
Dew,20.191630429233992,0.9991862938997556,0.000813706100244449,0.9840150150150151,0.015984984984984907,1030.7858368375958,52.83564975577587,0.023423652822742103,0.0012023246867442616,0.044006195132673856,0.04394457698348349
Dew,20.217327757017408,0.9991345680022359,0.0008654319977641212,0.9830160160160161,0.01698398398398393,1030.7662640518386,52.89150177591333,0.02342331987180606,0.001203706790878352,0.04400598504794108,0.043940519549049054
Dew,20.24307847445918,0.9990827365846309,0.0009172634153691295,0.982017017017017,0.017982982982982954,1030.7466513119239,52.947493016337084,0.023422986237876284,0.001205092318954036,0.044005774534638484,0.04393646211461462
Dew,20.268882806713798,0.9990307991581864,0.0009692008418136222,0.981018018018018,0.018981981981981977,1030.7269984221473,53.00362400076212,0.023422651917542565,0.0012064812838409084,0.04400556359078098,0.043932404680180184
