Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_AR_[-]
253.28,20.125185751081407,8.170458558342611,9.6495261382902,0.99903711849434,0.9839173538596301,1028.3264039758533,51.63681131353344,1.9604577415062585
253.28,20.51866747234106,8.128707993815409,9.677365202905385,0.9980742369886798,0.9684278272577507,1028.0313058033437,52.563937418496685,1.9559054885886185
253.28,20.91195171659559,8.08708958836269,9.705086789314045,0.9971113554830195,0.9535003316689936,1027.7355711808698,53.492799781070794,1.9513679290318744
253.28,21.30503291796826,8.045603050187054,9.732695427779225,0.9961484739773595,0.9391058813996144,1027.4391961434574,54.423386673055795,1.9468451850429735
253.28,21.697905848595425,8.004248097756939,9.76041731052026,0.9951855924716994,0.9252174215753741,1027.142176850021,55.35568732337682,1.9423373709912424
253.28,22.09056559102386,7.963024457916154,9.788619277558446,0.9942227109660392,0.9118096724844428,1026.8445095726693,56.289691858058276,1.9378445944301044
253.28,22.4830075131616,7.921931865452629,9.816839084105219,0.993259829460379,0.8988589885163476,1026.5461906870103,57.22539124440019,1.9333669566438214
253.28,22.875227245690226,7.880970061780213,9.845047158571907,0.9922969479547189,0.8863432301478514,1026.2472166633868,58.16277723911522,1.9289045528470488
253.28,23.26722066148311,7.840138794570023,9.873147138725372,0.9913340664490587,0.874241647609051,1025.947584058901,59.101842340114075,1.92445747229553
253.28,23.658983856924625,7.79943781665014,9.901529318681229,0.9903711849433987,0.8625347750219935,1025.6472895101683,60.04257974170636,1.9200257983390299
253.28,24.05051313493602,7.75886688568973,9.930218358223383,0.9894083034377386,0.8512043339427824,1025.3463297267276,60.98498329294566,1.9156096085297123
253.28,24.441804989490585,7.718425763359107,9.958795532074845,0.9884454219320784,0.8402331453595224,1025.04470148503,61.92904745891819,1.9112089747970116
253.28,24.832856091482714,7.678113906282153,9.987265153789018,0.9874825404264183,0.829605049304566,1024.7424016229504,62.874767284723696,1.9068240014653006
253.28,25.22366327581249,7.637931682490843,10.01563135384555,0.9865196589207581,0.8193048313328795,1024.4394270347666,63.82213836198294,1.9024546720449982
253.28,25.614223529617412,7.597878571092557,10.04446420088395,0.985556777415098,0.8093181551998158,1024.1357746665813,64.77115679767981,1.8981010825591633
253.28,26.004533981397227,7.557954345438068,10.073415509435092,0.9845938959094379,0.7996315011444766,1023.8314415120949,65.72181918511141,1.8937632841153758
