P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m],mixcorr_WSD
7.338771869699769,0.999,0.9310419097758899,14.931805778342312,14.957079491354737,0.999
7.896273731434951,0.9980010010010011,0.8710003121779837,14.854790938927337,14.905648784469545,0.9980010010010011
8.454275761575008,0.9970020020020021,0.8183857643353873,14.777588904301693,14.854218710148572,0.9970020020020021
9.012311950461221,0.996003003003003,0.7720082649147618,14.70029901436608,14.802795215316397,0.996003003003003
9.570039318800841,0.995004004004004,0.7308882468448781,14.62299346461367,14.751386829334432,0.995004004004004
10.127238383347926,0.9940050050050051,0.6942238578376004,14.545722189411222,14.700001025688117,0.9940050050050051
10.683736593581159,0.9930060060060061,0.6613582083690243,14.468524463685174,14.6486459241082,0.9930060060060061
11.239363482290612,0.9920070070070071,0.63175116383224,14.39143548809479,14.597330802105747,0.9920070070070071
11.794028010236596,0.991008008008008,0.6049563130726086,14.31447825696311,14.54606203552411,0.991008008008008
12.34764705194447,0.990009009009009,0.5806025720979051,14.237672605052424,14.494845891505255,0.990009009009009
12.900154790793035,0.9890100100100101,0.5583796162751274,14.16103457075993,14.443687873618615,0.9890100100100101
13.451498587312152,0.9880110110110111,0.5380263677640758,14.084577237116513,14.392592785126357,0.9880110110110111
14.001635961091978,0.987012012012012,0.5193218838222448,14.008311360194394,14.341564804471378,0.987012012012012
14.55053236312547,0.986013013013013,0.5020781201980876,13.932245844495778,14.290607561401766,0.986013013013013
15.09815949772392,0.9850140140140141,0.4861341572830051,13.85638810839732,14.239724208730896,0.9850140140140141
15.644494050674357,0.9840150150150151,0.47135156930722766,13.780744367222436,14.188917486950233,0.9840150150150151
16.189516711946773,0.9830160160160161,0.45761068977239905,13.70531985493147,14.138189781161714,0.9830160160160161
16.733211417229924,0.982017017017017,0.4448075826891323,13.630118999232598,14.08754317050886,0.982017017017017
17.275564753842655,0.981018018018018,0.43285157240996575,13.55514556099851,14.036979470713959,0.981018018018018
17.81656547530648,0.9800190190190191,0.4216632178818454,13.480402747781218,13.986500270899263,0.9800190190190191
18.35620418862185,0.9790200200200201,0.411172642391548,13.405893297723553,13.936106963114986,0.9790200200200201
18.894472965022175,0.9780210210210211,0.4013181492133932,13.331619562360258,13.885800771133795,0.9780210210210211
19.431365172067963,0.977022022022022,0.3920450684270385,13.257583558884384,13.835582771169385,0.977022022022022
19.966875192938023,0.976023023023023,0.38330479163580405,13.1837870282077,13.7854539131369,0.976023023023023
20.500998364902323,0.9750240240240241,0.37505396019844567,13.110231465519828,13.735415034784534,0.9750240240240241
21.033730780648877,0.9740250250250251,0.36725377950634486,13.036918161084493,13.685466877341003,0.9740250250250251
21.565069193370338,0.9730260260260261,0.3598694372503838,12.963848227089516,13.635610097246062,0.9730260260260261
22.095010814314215,0.972027027027027,0.35286960788101507,12.891022632716261,13.585845278793935,0.972027027027027
22.62355366539664,0.9710280280280281,0.34622602883011555,12.818442180809956,13.53617293430604,0.9710280280280281
23.1506958844855,0.9700290290290291,0.3399131367375247,12.746107588803351,13.486593524832115,0.9700290290290291
23.676436080338764,0.9690300300300301,0.3339077540591894,12.6740194617101,13.437107458369747,0.9690300300300301
24.20077318570502,0.968031031031031,0.3281888181462182,12.602178314740135,13.387715097768131,0.968031031031031
24.723706417515857,0.967032032032032,0.3227371462630372,12.530584583976822,13.338416765791802,0.967032032032032
25.24523524273207,0.9660330330330331,0.3175352311299325,12.459238635571255,13.289212749537588,0.9660330330330331
25.765359349049426,0.9650340340340341,0.31256706248250354,12.38814077368436,13.240103304297172,0.9650340340340341
26.284078619600738,0.9640350350350351,0.3078179708821752,12.317291247367027,13.191088656941442,0.9640350350350351
26.801393111054395,0.963036036036036,0.30327449061890244,12.246690256547474,13.142169008894935,0.963036036036036
27.3173030346268,0.9620370370370371,0.29892423904766124,12.176337957247215,13.093344538753858,0.9620370370370371
27.831808739525332,0.9610380380380381,0.29475581011318885,12.106234466147825,13.044615404597419,0.9610380380380381
28.34491069847221,0.9600390390390391,0.2907586801602382,12.03637986459454,12.995981746031626,0.9600390390390391
28.856607174521187,0.9590400400400401,0.2869231244115579,11.966774429054123,12.947443722677399,0.9590400400400401
29.366903351612677,0.958041041041041,0.2832401427341303,11.897417739746313,12.899001370692853,0.958041041041041
29.875797818061884,0.9570420420420421,0.27970139351365425,11.828310005625765,12.850654819439827,0.9570420420420421
30.383291428214672,0.9560430430430431,0.27629913462500527,11.759451198029836,12.8024041508486,0.9560430430430431
30.889385109920795,0.9550440440440441,0.2730261706281249,11.690841266930349,12.754249435648106,0.9550440440440441
31.394079857791716,0.9540450450450451,0.26987580543798595,11.62248014285578,12.706190734387633,0.9540450450450451
31.897376727056105,0.9530460460460461,0.266841799819516,11.554367738612447,12.658228098353511,0.9530460460460461
32.39927682820069,0.9520470470470471,0.26391833314408997,11.486503950817069,12.610361570392156,0.9520470470470471
32.899781322119345,0.9510480480480481,0.26109996891837733,11.418888661273071,12.56259118565114,0.9510480480480481
33.39889141575744,0.9500490490490491,0.25838162365915734,11.351521738207342,12.514916972247553,0.9500490490490491
33.896608358255406,0.94905005005005,0.25575853874179033,11.284403037381097,12.467338951871694,0.94905005005005
34.392933437397616,0.9480510510510511,0.2532262548968586,11.217532403090296,12.419857140332239,0.9480510510510511
34.88786797651838,0.9470520520520521,0.2507805890688585,11.150909669071051,12.372471548051738,0.9470520520520521
35.38138107466025,0.9460530530530531,0.24841761338639187,11.084537750822928,12.32518261055233,0.9460530530530531
35.873537232393446,0.9450540540540541,0.2461336360228125,11.018410410630878,12.277989482678224,0.9450540540540541
36.36430697047128,0.9440550550550552,0.24392518375127967,10.952530419583752,12.230892577571797,0.9440550550550552
36.853691727653334,0.9430560560560561,0.2417889860234951,10.886897576686984,12.183891888218863,0.9430560560560561
37.341737260448255,0.9420570570570571,0.2397219604182256,10.821507447319926,12.136986836760084,0.9420570570570571
37.82831217096276,0.9410580580580581,0.23772119932380523,10.75637249605752,12.090179111441964,0.9410580580580581
38.31359882487824,0.9400590590590591,0.23578395773705726,10.691475253429232,12.043466390073672,0.9400590590590591
38.797460407722035,0.9390600600600602,0.23390764206595513,10.626828679381322,11.996850408783553,0.9390600600600602
39.27994457467533,0.9380610610610611,0.23208979984725533,10.562428146008381,11.95033056037568,0.9380610610610611
39.76105288420629,0.9370620620620621,0.23032811028813502,10.49827341597839,11.903906820537372,0.9370620620620621
40.240786909984514,0.9360630630630631,0.2286203755585273,10.434364247240293,11.857579162820766,0.9360630630630631
40.71914823982369,0.9350640640640641,0.22696451276475513,10.370700393323238,11.811347558812203,0.9350640640640641
41.19613847473122,0.9340650650650651,0.22535854654330495,10.307281603607661,11.765211978287704,0.9340650650650651
41.67175922806565,0.9330660660660661,0.22380060221951836,10.244107623573793,11.719172389356574,0.9330660660660661
42.146012124652586,0.9320670670670671,0.22228889948168704,10.1811781950369,11.673228758594721,0.9320670670670671
42.61889880008016,0.9310680680680681,0.2208217465257387,10.118493056357805,11.627381051167617,0.9310680680680681
43.090420900005284,0.9300690690690692,0.21939753463034833,10.05605194263516,11.581629230943326,0.9300690690690692
43.56058007947553,0.9290700700700701,0.21801473312584405,9.993854585892231,11.535973260599231,0.9290700700700701
44.029377871323945,0.9280710710710711,0.21667188472416618,9.931900727717455,11.490413103249569,0.9280710710710711
44.49681620336616,0.9270720720720721,0.21536760117991052,9.870190070110223,11.444948716481502,0.9270720720720721
44.96289663054676,0.9260730730730731,0.2141005592554364,9.808722348703165,11.399580061425423,0.9260730730730731
45.427620839980385,0.9250740740740742,0.21286949696549048,9.747497284745737,11.354307096906247,0.9250740740740742
