Branch,Pressure [bar],x_CO2 [-],x_Ar [-],y_CO2 [-],y_Ar [-],rho_L [kg/m3],rho_V [kg/m3],rho_L_mol_cm3 [mol/cm3],rho_V_mol_cm3 [mol/cm3],M_liq [kg/mol],M_vap [kg/mol]
Dew,6.789425732269617,0.9999864572400963,1.3542759903728552e-05,0.999,0.0010000000000000009,1155.0562424570473,17.83728394018166,0.02624564437383642,0.00040534271554143605,0.04400944499608065,0.0440054385
Dew,6.7969626093314615,0.9999729021050655,2.709789493449133e-05,0.9980010010010011,0.001998998998998913,1155.0525191832712,17.85429139280086,0.02624559260439982,0.00040576661369325074,0.04400938994189973,0.044001381065565566
Dew,6.804514348016079,0.9999593209574174,4.067904258264754e-05,0.9970020020020021,0.0029979979979979365,1155.048788839125,17.87133523414157,0.026245540737183454,0.0004061914170955701,0.04400933478206856,0.04399732363113113
Dew,6.812080999908421,0.9999457137026806,5.428629731940582e-05,0.996003003003003,0.00399699699699696,1155.0450513990543,17.888415584515403,0.026245488771834746,0.0004066171287336374,0.04400927951620344,0.043993266196696704
Dew,6.819662616787281,0.9999320802460386,6.791975396136518e-05,0.995004004004004,0.004995995995995983,1155.0413068366872,17.90553256475811,0.026245436707983363,0.0004070437516057125,0.04400922414391929,0.04398920876226226
Dew,6.827259250607096,0.9999184204923264,8.157950767362365e-05,0.9940050050050051,0.0059949949949948955,1155.0375551255502,17.922686296175065,0.026245384545257527,0.00040747128872183796,0.04400916866482958,0.04398515132782783
Dew,6.834870953524325,0.999904734346028,9.526565397199871e-05,0.9930060060060061,0.006993993993993919,1155.0337962390802,17.939876900617914,0.026245332283284233,0.00040789974310558806,0.0440091130785464,0.04398109389339339
Dew,6.842497777892911,0.9998910217112742,0.00010897828872580284,0.9920070070070071,0.007992992992992942,1155.0300301506063,17.957104500470333,0.026245279921688916,0.00040832911779375085,0.04400905738468035,0.043977036458958965
Dew,6.850139776273062,0.9998772824918393,0.00012271750816073013,0.991008008008008,0.008991991991991966,1155.0262568333678,17.974369218672784,0.026245227460095805,0.0004087594158368973,0.0440090015828406,0.043972979024524524
Dew,6.857797001413789,0.999863516591139,0.00013648340886096566,0.990009009009009,0.009990990990990989,1155.0224762605017,17.991671178670337,0.02624517489812766,0.00040919064029820056,0.044008945672634914,0.04396892159009009
