Branch,Pressure [bar],x_CO2 [-],x_Ar [-],y_CO2 [-],y_Ar [-],rho_L [kg/m3],rho_V [kg/m3],rho_L_mol_cm3 [mol/cm3],rho_V_mol_cm3 [mol/cm3],M_liq [kg/mol],M_vap [kg/mol]
Dew,17.87263878235689,0.999956094121621,4.39058783789914e-05,0.999,0.0010000000000000009,1046.0387450943854,46.70014112086268,0.02376857232176554,0.001061235672514948,0.044009321676274964,0.0440054385
Dew,17.8947341536339,0.9999121470174794,8.785298252056428e-05,0.9980010010010011,0.001998998998998913,1046.022777263935,46.747858758879744,0.023768305891894975,0.00106241798840863,0.04400914318511149,0.044001381065565566
Dew,17.916873732564802,0.9998681143911378,0.00013188560886223666,0.9970020020020021,0.0029979979979979365,1046.006778538075,46.795690748253456,0.02376803894543125,0.0010636031214212832,0.044008964346599615,0.04399732363113113
Dew,17.93905769327121,0.9998239958522479,0.00017600414775209572,0.996003003003003,0.00399699699699696,1045.9907487642317,46.8436374713724,0.0237677714797511,0.0010647910810243437,0.04400878515915391,0.043993266196696704
Dew,17.961286219694163,0.9997797910092294,0.0002202089907705762,0.995004004004004,0.004995995995995983,1045.9746877929197,46.89169934396544,0.023767503492303995,0.0010659818774506622,0.044008605621183985,0.04398920876226226
Dew,17.983559496383833,0.9997354994692534,0.00026450053074655866,0.9940050050050051,0.0059949949949948955,1045.9585954741785,46.93987678383437,0.023767234980531265,0.0010671755209839917,0.044008425731094376,0.04398515132782783
Dew,18.005877708519343,0.9996911208382271,0.0003088791617729125,0.9930060060060061,0.006993993993993919,1045.9424716575666,46.98817021091238,0.023766965941865968,0.0010683720219603426,0.044008245487284464,0.04398109389339339
Dew,18.028241041881035,0.9996466547207771,0.00035334527922292747,0.9920070070070071,0.007992992992992942,1045.926316192146,47.036580047161586,0.023766696373732594,0.0010695713907656762,0.044008064888148436,0.043977036458958965
Dew,18.050649682886693,0.9996021007202339,0.00039789927976607853,0.991008008008008,0.008991991991991966,1045.9101289264809,47.085106716686866,0.023766426273547022,0.0010707736378385156,0.04400788393207524,0.043972979024524524
Dew,18.073103818603446,0.999557458438616,0.00044254156138401335,0.990009009009009,0.009990990990990989,1045.8939097086413,47.13375064576762,0.023766155638716733,0.0010719787736706927,0.044007702617448435,0.04396892159009009
Dew,18.095603636722796,0.9995127274766132,0.0004872725233867614,0.9890100100100101,0.010989989989989901,1045.8776583861793,47.18251226276471,0.02376588446664018,0.0010731868088052568,0.04400752094264627,0.043964864155655654
Dew,18.118149325596505,0.9994679074335713,0.0005320925664287213,0.9880110110110111,0.011988988988988925,1045.8613748061325,47.231391998233335,0.023765612754707007,0.0010743977538390645,0.04400733890604145,0.04396080672122122
Dew,18.140741074227677,0.9994229979074752,0.0005770020925247588,0.987012012012012,0.012987987987987948,1045.8450588150151,47.28039028488438,0.02376534050029781,0.0010756116194219274,0.04400715650600122,0.043956749286786785
Dew,18.16337907229017,0.9993779984949338,0.0006220015050661942,0.986013013013013,0.013986986986986971,1045.8287102588154,47.32950755764156,0.02376506770078418,0.0010768284162579337,0.044006973740887176,0.04395269185235235
Dew,18.1860635101177,0.9993329087911625,0.0006670912088374559,0.9850140140140141,0.014985985985985883,1045.8123289829832,47.37874425359624,0.02376479435352838,0.0010780481551044474,0.04400679060905531,0.04394863441791792
Dew,18.20879457873277,0.9992877283899682,0.0007122716100318449,0.9840150150150151,0.015984984984984907,1045.7959148324248,47.4281008120967,0.023764520455883308,0.001079270846774165,0.04400660710885586,0.04394457698348349
Dew,18.231572469839897,0.999242456883732,0.0007575431162679669,0.9830160160160161,0.01698398398398393,1045.7794676515027,47.477577674717004,0.02376424600519253,0.001080496502134429,0.04400642323863328,0.043940519549049054
Dew,18.254397375827022,0.9991970938633944,0.0008029061366056078,0.982017017017017,0.017982982982982954,1045.7629872840191,47.527175285253485,0.023763970998789925,0.0010817251321071772,0.04400623899672618,0.04393646211461462
Dew,18.277269489789674,0.9991516389184371,0.0008483610815629428,0.981018018018018,0.018981981981981977,1045.7464735732176,47.57689408979786,0.02376369543399975,0.0010829567476706293,0.044006054381467236,0.043932404680180184
Dew,18.300189005533852,0.999106091636868,0.0008939083631319678,0.9800190190190191,0.01998098098098089,1045.7299263617742,47.626734536738766,0.023763419308136493,0.0010841913598593489,0.044005869391183144,0.04392834724574575
Dew,18.32315611756877,0.9990604516052044,0.0009395483947955974,0.9790200200200201,0.020979979979979912,1045.7133454917869,47.67669707672925,0.023763142618504658,0.0010854289797635297,0.04400568402419454,0.043924289811311315
Dew,18.34617102112177,0.9990147184084565,0.0009852815915435409,0.9780210210210211,0.021978978978978936,1045.696730804776,47.726782162728625,0.023762865362398813,0.0010866696185299744,0.04400549827881595,0.04392023237687688
Bubble,18.3535781519162,0.999,0.0010000000000000009,0.977699944768343,0.022300055231657012,1045.691383658185,47.74290552853674,0.02376277613182255,0.001087069000739357,0.0440054385,0.043918928325676634
Dew,18.36923391215673,0.9989688916301108,0.0010311083698891776,0.977022022022022,0.02297797797797796,1045.680082141668,47.776990250056606,0.023762587537103246,0.0010879132873633517,0.044005312153355694,0.043916174942442446
Dew,18.392344987364933,0.998922970852114,0.0010770291478859884,0.976023023023023,0.023976976976976982,1045.6633993428,47.827321796354255,0.023762309139892118,0.0010891599975253357,0.04400512564611586,0.04391211750800801
Dew,18.415504444185732,0.9988769556548559,0.0011230443451440975,0.9750240240240241,0.024975975975975895,1045.6466822479074,47.87777726164556,0.02376203016802922,0.0010904097603360345,0.044004938755392194,0.04390806007357357
Dew,18.43871248079716,0.998830845617153,0.0011691543828470374,0.9740250250250251,0.025974974974974918,1045.6299306961143,47.92835710829789,0.023761750618767754,0.0010916625871731146,0.04400475147947407,0.04390400263913914
Dew,18.46196929614752,0.9987846403162319,0.0012153596837680691,0.9730260260260261,0.02697397397397394,1045.6131445259343,47.97906180111999,0.023761470489350456,0.0010929184894740626,0.04400456381664438,0.04389994520470471
Dew,18.48527508993062,0.9987383393277128,0.0012616606722871682,0.972027027027027,0.027972972972972965,1045.596323575256,48.02989180727116,0.02376118977700923,0.0010941774787341415,0.04400437576517951,0.04389588777027027
Dew,18.50863006262665,0.9986919422255919,0.0013080577744081223,0.9710280280280281,0.028971971971971877,1045.5794676813425,48.08084759639032,0.023760908478965212,0.0010954395665093587,0.04400418732334924,0.04389183033583583
Dew,18.532034415482386,0.9986454485822251,0.0013545514177748519,0.9700290290290291,0.0299709709709709,1045.5625766808182,48.13192964052176,0.0237606265924285,0.0010967047644148023,0.04400399848941671,0.0438877729014014
Dew,18.55548835053673,0.9985988579683115,0.001401142031688507,0.9690300300300301,0.030969969969969924,1045.5456504096715,48.18313841419309,0.023760344114598247,0.0010979730841264447,0.0440038092616383,0.04388371546696697
Dew,18.578992070619716,0.9985521699528758,0.0014478300471242322,0.968031031031031,0.03196896896896895,1045.5286887032394,48.23447439440394,0.02376006104266236,0.0010992445373809142,0.04400361963826361,0.043879658032532534
Dew,18.602545779353168,0.9985053841032514,0.0014946158967485967,0.967032032032032,0.03296796796796797,1045.5116913961992,48.28593806062052,0.023759777373797315,0.0011005191359753968,0.04400342961753536,0.04387560059809809
