Branch,Pressure [bar],x_CO2 [-],x_Ar [-],y_CO2 [-],y_Ar [-],rho_L [kg/m3],rho_V [kg/m3],rho_L_mol_cm3 [mol/cm3],rho_V_mol_cm3 [mol/cm3],M_liq [kg/mol],M_vap [kg/mol]
Dew,32.07747087399449,0.999902804625554,9.71953744459686e-05,0.999,0.0010000000000000009,946.0786469930792,88.47908963376285,0.02149733883051034,0.0020106398811083966,0.04400910524098669,0.0440054385
Dew,32.12246634706964,0.9998055022864774,0.00019449771352264555,0.9980010010010011,0.001998998998998913,946.0318220957458,88.57912741532529,0.02149646788269591,0.002013098799861198,0.04400871004753653,0.044001381065565566
Dew,32.16755674204565,0.9997079946094749,0.00029200539052509633,0.9970020020020021,0.0029979979979979365,945.9848968258467,88.67944912287824,0.02149559504582811,0.0020155646253930647,0.04400831402010639,0.04399732363113113
Dew,32.21274254173529,0.9996102804080511,0.0003897195919488894,0.996003003003003,0.00399699699699696,945.9378705529949,88.78005593892249,0.021494720307835644,0.0020180373864941326,0.0440079171538773,0.043993266196696704
Dew,32.25802423056087,0.999512358491661,0.00048764150833902065,0.995004004004004,0.004995995995995983,945.8907426445322,88.88094905328452,0.021493843656602573,0.002020517112131698,0.04400751944401388,0.04398920876226226
Dew,32.30340229459341,0.9994142276656409,0.0005857723343590804,0.9940050050050051,0.0059949949949948955,945.8435124655034,88.98212966324047,0.02149296507996792,0.0020230038314531084,0.044007120885664004,0.04398515132782783
Dew,32.34887722156369,0.9993158867311382,0.0006841132688617524,0.9930060060060061,0.006993993993993919,945.7961793786035,89.08359897351494,0.02149208456572456,0.0020254975737858264,0.044006721473958524,0.04398109389339339
Dew,32.394449500893806,0.9992173344850418,0.0007826655149582029,0.9920070070070071,0.007992992992992942,945.7487427441374,89.18535819637151,0.021491202101618444,0.0020279983686395664,0.044006321204011,0.043977036458958965
Dew,32.44011962372612,0.9991185697199112,0.0008814302800888019,0.991008008008008,0.008991991991991966,945.701201919986,89.28740855169129,0.021490317675347953,0.0020305062457081674,0.04400592007091743,0.043972979024524524
Dew,32.485888082941656,0.9990195912239074,0.0009804087760926228,0.990009009009009,0.009990990990990989,945.6535562615661,89.38975126700551,0.021489431274563146,0.0020330212348704173,0.0440055180697559,0.04396892159009009
Bubble,32.49494715867566,0.999,0.0010000000000000009,0.9898115294241138,0.010188470575886233,945.6441253222376,89.41001682892725,0.02148925581828341,0.002033519236011864,0.0440054385,0.04396811952675604
Dew,32.53175537319072,0.9989203977807208,0.0010796022192791632,0.9890100100100101,0.010989989989989901,945.6058051217839,89.49238757758168,0.02148854288686479,0.002035543366192099,0.0440051151955864,0.043964864155655654
Dew,32.57772199091986,0.9988209881695016,0.0011790118304983999,0.9880110110110111,0.011988988988988925,945.5579478510011,89.59531872649414,0.021487652499803767,0.0020380726699276825,0.04400471144345043,0.04396080672122122
Dew,32.62378843439651,0.9987213611647882,0.0012786388352118427,0.987012012012012,0.012987987987987948,945.5099837969929,89.69854596468463,0.02148676010088021,0.002040609176521787,0.04400430680837079,0.043956749286786785
Dew,32.66995520372986,0.9986215155364359,0.0013784844635641447,0.986013013013013,0.013986986986986971,945.4619123049066,89.80207055100576,0.021485865677542734,0.002043152916610261,0.044003901285351234,0.04395269185235235
Dew,32.71622280090475,0.998521450049546,0.0014785499504540445,0.9850140140140141,0.014985985985985883,945.4137327172152,89.9058937523228,0.02148496921718747,0.0020457039210225844,0.044003494869376235,0.04394863441791792
Dew,32.76259172981,0.998421163464393,0.0015788365356069756,0.9840150150150151,0.015984984984984907,945.3654443736914,90.0100168435904,0.02148407070715766,0.002048262220783706,0.04400308755541064,0.04394457698348349
Dew,32.80906249624769,0.998320654536354,0.0016793454636460092,0.9830160160160161,0.01698398398398393,945.3170466113476,90.11444110784623,0.02148317013474238,0.0020508278471139847,0.0440026793383994,0.043940519549049054
Dew,32.85563560798352,0.9982199220158352,0.0017800779841647962,0.982017017017017,0.017982982982982954,945.2685387644092,90.2191678363851,0.021482267487176087,0.0020534008314332486,0.04400227021326732,0.04393646211461462
Dew,32.90231157475362,0.9981189646482002,0.0018810353517998424,0.981018018018018,0.018981981981981977,945.2199201642677,90.32419832874133,0.02148136275163769,0.002055981205360482,0.04400186017491867,0.043932404680180184
Dew,32.94909090829792,0.9980177811736967,0.001982218826303339,0.9800190190190191,0.01998098098098089,945.1711901394352,90.42953389278911,0.02148045591524965,0.002058569000716201,0.04400144921823697,0.04392834724574575
Bubble,32.95684863061422,0.9980010010010011,0.001998998998998913,0.9798535623143613,0.02014643768563873,945.1631085480466,90.44700936806777,0.021480305519039917,0.002058998316369614,0.044001381065565566,0.04392767524333978
Dew,32.99597412239268,0.9979163703273833,0.0020836296726166603,0.9790200200200201,0.020979979979979912,945.1223480155109,90.53517584483814,0.02147954696507733,0.002061164249524728,0.04400103733808467,0.043924289811311315
Dew,33.04296173286928,0.9978147308390571,0.00218526916094286,0.9780210210210211,0.021978978978978936,945.0733931151304,90.64112550966973,0.021478635888128032,0.0020637669840151045,0.04400062452930283,0.04392023237687688
