P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m],mixcorr_WSD
35.443525248298585,0.999,0.9910594514361406,4.437490894711587,4.448243320705148,0.999
35.89775757056777,0.9980010010010011,0.9823018482063534,4.405406529966162,4.426885631526177,0.9980010010010011
36.35180577446076,0.9970020020020021,0.9737168425848961,4.373366058902398,4.405550446557334,0.9970020020020021
36.80562133755557,0.996003003003003,0.9653027267053205,4.341376733333089,4.384239198844656,0.996003003003003
37.25915913197391,0.995004004004004,0.9570574677009482,4.309445187980983,4.362953228707377,0.995004004004004
37.712377762725176,0.9940050050050051,0.9489787691219073,4.277577472800377,4.341693775550173,0.9940050050050051
38.16523831639056,0.9930060060060061,0.9410641231534306,4.2457791474228905,4.320462004021896,0.9930060060060061
38.61770469968671,0.9920070070070071,0.9333108549400275,4.21405530626882,4.299258998089102,0.9920070070070071
39.069743263177315,0.991008008008008,0.9257161601562877,4.182410629246691,4.278085770354721,0.991008008008008
39.521322868111916,0.990009009009009,0.9182771368130639,4.15084940884267,4.2569432617530625,0.990009009009009
39.972413607301746,0.9890100100100101,0.9109908121499068,4.119375638169387,4.235832372675903,0.9890100100100101
40.42298824989827,0.9880110110110111,0.903854165342643,4.087992967033771,4.214753931114009,0.9880110110110111
40.87302103181343,0.987012012012012,0.8968641466481068,4.056704780453552,4.19370872190037,0.987012012012012
41.32248777972167,0.986013013013013,0.8900176935156842,4.025514212224083,4.172697485259462,0.986013013013013
41.77136578842707,0.9850140140140141,0.8833117441159353,3.9944241678353976,4.151720920867926,0.9850140140140141
42.21963374775641,0.9840150150150151,0.8767432486687858,3.963437342813849,4.130779690511602,0.9840150150150151
42.66727149291959,0.9830160160160161,0.8703091788960756,3.9325562492016486,4.109874425277856,0.9830160160160161
43.11426013505585,0.982017017017017,0.8640065358744353,3.9017832196697237,4.089005722686227,0.982017017017017
43.56058183213221,0.981018018018018,0.8578323565229234,3.871120430058638,4.068174153097733,0.981018018018018
44.00621974969464,0.9800190190190191,0.8517837189249263,3.840569910438694,4.047380261095401,0.9800190190190191
44.451157991956194,0.9790200200200201,0.8458577466541666,3.8101335567862114,4.026624567545756,0.9790200200200201
44.89538153877095,0.9780210210210211,0.8400516122496339,3.7798131414650418,4.005907571431175,0.9780210210210211
45.338876187846886,0.977022022022022,0.8343625399630542,3.7496103226544535,3.9852297514800656,0.977022022022022
45.78162850169862,0.976023023023023,0.8287878078846194,3.7195266528421747,3.9645915676170715,0.976023023023023
46.22362576547931,0.9750240240240241,0.8233247495374197,3.689563586066251,3.9439934620593515,0.9750240240240241
46.6648559140185,0.9740250250250251,0.8179707550182216,3.659722486645379,3.9234358612978393,0.9740250250250251
47.10530753641011,0.9730260260260261,0.8127232717511548,3.6300046325141313,3.902919175767295,0.9730260260260261
47.54496980104225,0.972027027027027,0.8075798049115912,3.600411223274471,3.8824438018516987,0.972027027027027
47.983832433821746,0.9710280280280281,0.8025379175695719,3.5709433845128165,3.8620101223094516,0.9710280280280281
48.42188568339448,0.9700290290290291,0.7975952305951446,3.5416021726595104,3.841618507077744,0.9700290290290291
48.858962151900286,0.9690300300300301,0.7927494223598429,3.512397317220854,3.8212732377294296,0.9690300300300301
49.295360100850075,0.968031031031031,0.7879982282809894,3.4833128414316854,3.8009670573557464,0.968031031031031
49.73092161888509,0.967032032032032,0.7833394401993533,3.454357827268565,3.780703997100054,0.967032032032032
