Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_AR_[-]
223.07,74.91000944885552,5.21818759288405,13.134528795060424,0.8190489091819648,0.1784194001723934,1103.4177653809265,222.44065242526173,1.8723212380873588
223.07,75.33253829598449,5.175553350274025,13.187040431808704,0.8178425685765113,0.1782846525890473,1103.062651226965,224.10654128093526,1.8667543218021494
223.07,75.7546828441678,5.133136633230712,13.239376328057093,0.8166362279710577,0.17815798901650487,1102.7065641519566,225.77768695651346,1.8612222291817486
223.07,76.17644396078467,5.090936865926433,13.29199275555699,0.8154298873656042,0.17803931845482096,1102.3495014083924,227.45411478704804,1.8557246506355907
223.07,76.59782251225874,5.048953484806227,13.34511943171811,0.8142235467601506,0.17792855247513223,1101.99146024239,229.1358498266142,1.8502762150163599
223.07,77.01881936352395,5.007185928698132,13.398244911960681,0.8130172061546971,0.17782560514080248,1101.632437893577,230.82291683021137,1.8448641982095542
223.07,77.43943537759975,4.96563333846877,13.452150459712712,0.8118108655492435,0.1777303929310858,1101.2724315949672,232.5153402352205,1.8394855068755407
223.07,77.85967141506926,4.92429573647696,13.505898885465216,0.8106045249437899,0.17764283466719966,1100.9114385728276,234.21314414235692,1.834139826123159
223.07,78.27952833355882,4.8831722808149856,13.559950492497613,0.8093981843383363,0.1775628514406228,1100.5494560465454,235.91635229612024,1.8288268794191769
223.07,78.6990069872275,4.842262447159853,13.61432105058146,0.8081918437328828,0.17749036654361808,1100.1864812284723,237.62498806471436,1.8235463805882346
223.07,79.1181082262142,4.801565710545199,13.668538546334595,0.8069855031274292,0.1774253054018007,1099.8225113237777,239.3390744194969,1.8182980464728462
223.07,79.53683289603055,4.761081550083156,13.723772426936307,0.8057791625219757,0.1773675955087194,1099.457543530281,241.05863391389582,1.813081596791121
223.07,79.95518183705657,4.720809338519714,13.778930158068867,0.804572821916522,0.17731716636232803,1099.0915750382853,242.78368866183612,1.807896757370428
223.07,80.37315588386475,4.680748787329886,13.834502904594416,0.8033664813110685,0.1772739494032621,1098.7246030303945,244.51426031562116,1.802743246790387
223.07,80.79075586465991,4.640899284338986,13.8902730700259,0.8021601407056149,0.1772378779548867,1098.3566246813298,246.2503700433462,1.7976207963055848
223.07,81.20798260059304,4.6012603327807025,13.946049017649962,0.8009538001001614,0.17720888716495803,1097.9876371577213,247.99203850575782,1.7925291365340605
223.07,81.62483690513744,4.5618312851665,14.002429664301573,0.7997474594947078,0.17718691394891048,1097.6176376179164,249.73928583263495,1.7874680001546615
223.07,82.04131958340541,4.522611960952427,14.058709995560813,0.7985411188892542,0.17717189693464272,1097.2466232117501,251.49213159865468,1.7824371243223491
223.07,82.45743143124186,4.483601738570034,14.115881551768517,0.7973347782838007,0.17716377640528094,1096.8745910802531,253.25059479676528,1.7774362467379317
223.07,82.87317323550589,4.444800139026001,14.173043797447704,0.7961284376783471,0.17716249426420455,1096.5015383557609,255.0146938229132,1.7724651085848764
223.07,83.28854577129603,4.406206703472943,14.230452537991482,0.7949220970728935,0.17716799394750476,1096.1274621609452,256.78444642974716,1.7675234532870636
223.07,83.70354980358333,4.367820964990568,14.288213403841993,0.79371575646744,0.1771802204175756,1095.7523596094027,258.559869725088,1.7626110270768025
223.07,84.11818608453937,4.329642431780632,14.345876114418637,0.7925094158619864,0.17719912008000316,1095.3762278047093,260.3409801256207,1.75700992356004
223.07,84.53245535387181,4.291670728217779,14.404292196194541,0.7913030752565329,0.1772246407568298,1094.9990638405447,262.12779334171125,1.7499853017673448
223.07,84.94635833756067,4.253905378077713,14.462836040833537,0.7900967346510792,0.17725673163167838,1094.6208648002344,263.9203243449152,1.7430019945414292
223.07,85.35989574706034,4.2163459453944165,14.521943068548083,0.7888903940456257,0.17729534320626963,1094.2416277564623,265.71858734099277,1.7360597743436552
223.07,85.77306827847049,4.178991997215119,14.581072637538291,0.7876840534401721,0.17734042725622826,1093.8613497709655,267.5225957414964,1.7291584192645209
223.07,86.18587661167554,4.141843092063002,14.640463377807265,0.7864777128347186,0.1773919367878907,1093.4800278942023,269.3323621349917,1.7222977139938571
223.07,86.59832140938245,4.10489852528932,14.700175110731088,0.785271372229265,0.1774498259960188,1093.0976591649985,271.14789825777217,1.7154774324187545
223.07,87.01040331623271,4.0681584627398895,14.760004577275907,0.7840650316238114,0.1775140502224442,1092.7142406101934,272.96921496426404,1.7087033614034954
223.07,87.42212295785107,4.031622192070908,14.820688763997637,0.7828586910183579,0.1775845659155707,1092.3297692442727,274.79632219708174,1.701981216472116
223.07,87.83348093986162,3.995289297697358,14.881169908107658,0.7816523504129043,0.17766133059069883,1091.9442420689772,276.62922895665037,1.6952979044258791
223.07,88.2444778469067,3.9591593876321514,14.942349102850862,0.7804460098074507,0.17774430279116413,1091.557656072905,278.46794327060104,1.6886539049019327
223.07,88.65511424159608,3.923232064035157,15.003398303778134,0.7792396692019972,0.17783344205022172,1091.170008231089,280.31247216276955,1.6820490328381223
223.07,89.0653906635277,3.887506932758871,15.06490333085408,0.7780333285965436,0.17792870885372064,1090.781295504583,282.1628216220685,1.675483107479334
223.07,89.47530762817166,3.8519836013451334,15.126834542007025,0.7768269879910901,0.17803006460342816,1090.39151484,284.0189965709382,1.6689559522541362
223.07,89.88486562581018,3.8166616189140274,15.189083865610094,0.7756206473856364,0.17813747158108834,1090.0006631690596,285.8810008337123,1.66246738012143
