P [bar],x_CO2 [-],y_CO2 [-],gamma_Parachor [mN/m],gamma_WSD [mN/m]
18.504499911955666,0.999,0.9717581037960805,8.96768622878046,8.998728214458206
19.15212965963534,0.9980010010010011,0.9457906008258619,8.895027706925493,8.956394481176815
19.79473176050625,0.9970020020020021,0.921761520647515,8.823089238576772,8.914159875231647
20.43281976870414,0.996003003003003,0.8994232945023227,8.751841109923415,8.872050211230837
21.066820800508165,0.995004004004004,0.8785736256505083,8.681252640158059,8.830081675024305
21.697091879596737,0.9940050050050051,0.8590452686543836,8.611294235423404,8.788264049283525
22.32393307804106,0.9930060060060061,0.8406983989143062,8.541938280929342,8.746602809884116
22.947597986061293,0.9920070070070071,0.8234148903094929,8.473159449513615,8.705100512743938
23.568302046224456,0.991008008008008,0.8070939855484831,8.404934728291083,8.663757730234135
24.186229208261317,0.990009009009009,0.7916489853828533,8.337243307906663,8.622573691662712
24.801537269728012,0.9890100100100101,0.7770046886164068,8.270066413578007,8.581546727502161
25.414362187446056,0.9880110110110111,0.7630953907407859,8.203387117358965,8.54067458058613
26.0248215797842,0.987012012012012,0.7498633026123801,8.137190151631268,8.499954625742507
26.63301758937369,0.986013013013013,0.7372572883637342,8.071461733389503,8.459384025505884
27.23903923725978,0.9850140140140141,0.7252318484957783,8.00618940334323,8.418959840650475
27.842964369975295,0.9840150150150151,0.7137462931872356,7.94136188095588,8.37867910844974
28.444861278803522,0.9830160160160161,0.7027640646051284,7.876968935065644,8.338538897678248
29.04479005334927,0.982017017017017,0.6922521769979767,7.813001269030894,8.29853634673386
29.64280371846234,0.981018018018018,0.6821807506969789,7.749450419061589,8.258668689445583
30.23894919349841,0.9800190190190191,0.6725226215979627,7.686308664338373,8.21893327186877
30.833268105136675,0.9790200200200201,0.6632530117768807,7.623568947573165,8.179327562476907
31.425797478758444,0.9780210210210211,0.6543492499756238,7.561224804768925,8.139849157521441
32.0165703287656,0.977022022022022,0.6457905330472525,7.499270303053295,8.10049578286732
32.60561616430365,0.976023023023023,0.6375577212538419,7.437699985645369,8.061265293304306
33.19296142392011,0.9750240240240241,0.6296331617243612,7.3765088229670255,8.022155670007455
33.778629850287814,0.9740250250250251,0.6220005354552194,7.3156921692852,7.983165016763541
34.362642814150895,0.9730260260260261,0.6146447241158602,7.255245724117436,7.944291555324238
34.9450195951449,0.972027027027027,0.6075516935932794,7.195165497861159,7.905533620211733
35.525777625827004,0.9710280280280281,0.6007083917563755,7.135447781138158,7.866889653204235
36.10493270424294,0.9700290290290291,0.5941026583565054,7.076089117415608,7.828358197672738
36.68249917950807,0.9690300300300301,0.5877231453324687,7.017086278521448,7.78993789289533
37.25849011414657,0.968031031031031,0.5815592460732701,6.95843624272072,7.7516274684419475
37.83291742643947,0.967032032032032,0.575601032424768,6.900136175061252,7.713425738695847
38.405792015394084,0.9660330330330331,0.5698391984168738,6.842183409732883,7.675331597558388
38.977123870743725,0.9650340340340341,0.5642650098450128,6.784575434216787,7.637344013368669
39.546922169876474,0.9640350350350351,0.5588702589694277,6.727309875027469,7.599462024057745
40.11519536340887,0.963036036036036,0.5536472237038206,6.670384484874498,7.561684732548503
40.6819512508526,0.9620370370370371,0.5485886307549099,6.6137971310909744,7.524011302405853
41.2471970476157,0.9610380380380381,0.5436876222499478,6.557545785193956,7.486440953736546
41.810939444413236,0.9600390390390391,0.5389377254527036,6.501628513457336,7.448972959334846
42.37318466002652,0.9590400400400401,0.534332825222047,6.446043468391886,7.411606641067311
42.93393848820909,0.958041041041041,0.5298671389127059,6.39078888103772,7.374341366487913
43.49320633944623,0.9570420420420421,0.5255351934563527,6.335863053987285,7.3371765456744855
44.05099327817452,0.9560430430430431,0.521331804394465,6.281264355060613,7.300111628273771
44.607304055989054,0.9550440440440441,0.5172520566610175,6.226991211583022,7.263146100752397
45.16214314131061,0.9540450450450451,0.5132912869418417,6.173042105169571,7.22627948382442
45.71551474591382,0.9530460460460461,0.5094450674511146,6.1194155670106785,7.189511330067706
46.26742284867761,0.9520470470470471,0.5057091909905702,6.066110173577588,7.15284122170122
46.817871216865385,0.9510480480480481,0.5020796571685324,6.01312454271949,7.116268768519864
47.36686342518961,0.9500490490490491,0.49855265967083295,5.960457330111541,7.079793605974988
47.914402872966235,0.94905005005005,0.4951245744873349,5.908107226021277,7.043415393391616
48.460492799488144,0.9480510510510511,0.49179194900817647,5.856072952361779,7.007133812312575
49.005136297876504,0.9470520520520521,0.4885514919128837,5.804353260005331,6.970948564961196
49.54833632751029,0.9460530530530531,0.485400063783501,5.752946926332804,6.934859372814204
50.09009572527254,0.9450540540540541,0.4823346683799306,5.701852752996526,6.898865975277188
50.63041721563999,0.9440550550550552,0.47935244452182507,5.651069563877173,6.8629681284551145
51.169303419799384,0.9430560560560561,0.4764506585268726,5.600596203216324,6.827165604011354
51.70675686388178,0.9420570570570571,0.473626697160211,5.550431533909429,6.791458188108878
52.24277998638884,0.9410580580580581,0.47087806105396596,5.500574435943364,6.755845680427381
52.7773751449088,0.9400590590590591,0.4682023585597817,5.451023804966714,6.72032789325118
53.310544622188154,0.9390600600600602,0.46559730000064997,5.401778550979927,6.684904650622462
